회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),총자본정상영업이익률(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 총자본비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS)
엘비세미콘(주),61970,2013/12,-16.02,25.29,0.14,1.11,12.07,7.84,0.47,1.21,17.91,29.19
엘비세미콘(주),61970,2014/12,-10.83,-13.8,-3.49,-0.8,15.77,9.61,0.41,1.1,20.97,31.48
엘에스마린솔루션(주),60370,2011/12,56.64,19.83,6.01,8.99,20.59,7.78,0.96,1.47,19.76,39.47
엘에스마린솔루션(주),60370,2012/12,-38.18,-13.6,11.54,8.37,37.29,8.5,0.58,0.84,23.57,35.98
엘에스마린솔루션(주),60370,2013/12,19.94,5.46,7.44,7.25,68.63,16.27,0.73,0.95,29.75,52.27
엘에스마린솔루션(주),60370,2014/12,-7.24,-3.37,11.76,9.47,150.66,22.16,0.67,0.83,30.71,56.38
엘컴텍(주),37950,2011/12,8.23,4.25,-9.08,-5.73,1.91,1.38,0.77,2.51,7.6,22.64
엘컴텍(주),37950,2012/12,-34.99,-37.86,-85.2,-17.65,-4.94,-5.59,0.61,0.0,-43.86,-78.63
엘컴텍(주),37950,2013/12,-58.1,-34.28,-39.64,-19.11,-33.6,-10.68,0.4,0.0,4.76,6.83
엘컴텍(주),37950,2014/12,-19.91,8.48,2.21,2.49,5.87,1.68,0.39,0.56,6.48,15.54
엠케이전자(주),33160,2011/12,-5.13,10.18,1.07,5.85,16.03,10.02,2.89,7.47,10.98,80.0
엠케이전자(주),33160,2012/12,-10.89,-12.91,0.98,6.33,21.17,11.04,2.63,6.21,13.61,82.83
엠케이전자(주),33160,2013/12,-24.78,-0.21,1.78,4.25,24.91,12.4,2.13,4.33,13.45,80.52
엠케이전자(주),33160,2014/12,-19.08,-2.0,1.63,4.32,23.4,11.07,1.74,3.38,14.08,84.25
영풍정밀(주),36560,2011/12,9.33,21.04,14.52,7.68,12.42,2.86,0.44,0.57,12.09,213.56
영풍정밀(주),36560,2012/12,1.25,13.22,10.9,4.27,7.05,1.51,0.38,0.49,9.31,173.15
영풍정밀(주),36560,2013/12,-17.53,-4.12,9.31,2.9,15.97,2.99,0.3,0.38,7.84,90.61
영풍정밀(주),36560,2014/12,-13.62,9.52,11.71,3.0,26.0,4.75,0.26,0.31,7.56,60.4
예스이십사(주),53280,2011/12,6.32,4.59,1.24,4.28,11.14,6.09,2.97,6.5,19.39,107.75
예스이십사(주),53280,2012/12,-4.29,13.91,2.15,5.52,13.06,7.4,2.6,5.88,18.76,84.73
예스이십사(주),53280,2013/12,-2.83,0.89,1.13,2.31,4.99,2.74,2.36,5.35,16.04,56.01
예스이십사(주),53280,2014/12,7.03,19.03,1.57,4.07,3.3,1.94,2.3,5.37,15.69,66.21
오로라월드(주),39830,2011/12,2.57,6.22,5.89,4.8,5.58,2.71,0.57,1.1,8.55,81.38
오로라월드(주),39830,2012/12,3.45,-4.73,5.81,4.07,8.05,3.48,0.58,1.08,9.45,44.21
오로라월드(주),39830,2013/12,18.07,10.37,6.76,6.05,5.49,2.49,0.67,1.2,11.02,68.15
오로라월드(주),39830,2014/12,3.21,-1.67,7.57,7.19,3.68,1.64,0.66,1.21,11.88,74.15
오상자이엘(주),53980,2011/12,6.1,5.55,-1.02,2.79,-0.52,-0.19,0.74,1.11,7.67,217.28
오상자이엘(주),53980,2012/12,11.34,20.54,4.2,3.86,9.28,4.04,0.73,1.21,10.83,166.66
오상자이엘(주),53980,2013/12,10.47,16.64,0.45,2.15,16.57,6.72,0.68,1.17,8.48,42.13
오상자이엘(주),53980,2014/12,14.51,8.63,2.19,1.98,8.75,3.49,0.69,1.16,9.92,43.21
오성첨단소재(주),52420,2011/12,-20.59,38.93,-17.59,-3.96,8.47,5.15,0.36,0.82,2.21,7.1
오성첨단소재(주),52420,2012/12,-9.59,-22.98,-112.87,-10.79,-3.45,-2.96,0.32,1.12,-24.57,-41.99
오성첨단소재(주),52420,2013/12,28.47,-28.67,-581.02,-9.12,-8.1,-10.8,0.55,0.0,-350.9,-591.32
오성첨단소재(주),52420,2014/12,-13.02,-19.67,-45.59,-12.25,-11.38,-3.46,0.63,0.0,-11.0,-19.23
옴니시스템(주),57540,2011/12,-5.87,-10.18,-26.46,-10.34,5.72,2.18,0.45,0.75,0.2,0.56
옴니시스템(주),57540,2012/12,-14.97,-16.88,-21.81,-2.55,-3.04,-0.8,0.44,0.66,-8.72,-34.21
옴니시스템(주),57540,2013/12,36.11,36.01,-25.27,3.71,11.52,1.94,0.56,0.71,-8.61,-33.71
옴니시스템(주),57540,2014/12,58.32,11.33,2.26,5.02,27.99,6.64,0.73,0.92,14.47,43.21
옵티시스(주),109080,2011/12,12.55,25.19,22.77,19.34,78.78,14.59,0.74,0.99,26.8,129.81
옵티시스(주),109080,2012/12,-4.16,11.46,19.36,13.51,53.68,11.54,0.61,0.76,25.4,133.23
옵티시스(주),109080,2013/12,-11.52,4.88,11.73,7.08,33.81,7.26,0.5,0.63,20.73,112.33
옵티시스(주),109080,2014/12,21.44,6.93,15.23,9.21,54.9,10.25,0.57,0.71,26.53,277.03
와이더블유(주),51390,2011/12,15.87,-2.22,5.5,5.57,132.48,9.77,0.58,0.64,5.07,75.34
와이더블유(주),51390,2012/12,45.92,20.87,6.92,2.51,46.45,8.81,0.78,0.9,6.99,105.67
와이더블유(주),51390,2013/12,-58.43,4.33,18.71,2.57,44.98,8.1,0.29,0.35,7.86,134.71
와이더블유(주),51390,2014/12,-31.51,-0.6,5.8,1.25,13.02,2.28,0.19,0.24,8.19,152.36
와토스코리아(주),79000,2011/12,-4.67,19.97,46.59,19.17,84.45,8.69,0.34,0.38,23.78,366.18
와토스코리아(주),79000,2012/12,2.58,0.61,18.02,5.21,92.03,5.62,0.32,0.35,12.77,212.9
와토스코리아(주),79000,2013/12,4.45,4.48,17.53,4.45,59.81,3.47,0.33,0.35,12.69,71.6
와토스코리아(주),79000,2014/12,3.46,11.5,35.17,6.17,127.22,6.46,0.31,0.33,18.47,108.65
우리바이오(주),82850,2011/12,-7.87,-11.1,-5.19,4.66,38.81,8.12,0.78,1.02,-1.59,-11.76
우리바이오(주),82850,2012/12,-79.45,-30.68,-60.0,-0.74,444.57,9.29,0.2,0.23,-17.08,-92.49
우리바이오(주),82850,2013/12,-83.41,12.0,-206.48,-2.32,14.23,3.21,0.04,0.04,-7.34,-36.61
우리바이오(주),82850,2014/12,308.46,-7.54,-103.64,-4.58,-18.51,-6.3,0.15,0.22,-6.23,-16.07
우리산업홀딩스(주),72470,2011/12,23.49,12.43,2.05,4.82,3.11,2.16,1.25,4.12,21.63,81.42
우리산업홀딩스(주),72470,2012/12,15.33,9.04,1.53,4.44,0.48,0.33,1.31,4.23,21.57,91.48
우리산업홀딩스(주),72470,2013/12,18.3,9.61,3.85,5.65,4.96,3.16,1.41,4.17,26.03,117.86
우리산업홀딩스(주),72470,2014/12,11.99,25.55,4.57,8.08,10.81,7.14,1.34,3.84,23.58,107.25
우리엔터프라이즈(주),37400,2011/12,13.98,-0.41,12.65,0.54,0.87,0.22,0.31,0.43,8.56,42.49
우리엔터프라이즈(주),37400,2012/12,-14.91,22.72,3.9,0.5,6.07,1.35,0.24,0.32,3.24,8.41
우리엔터프라이즈(주),37400,2013/12,15.02,0.91,3.26,0.62,4.85,1.14,0.25,0.32,3.97,10.24
우리엔터프라이즈(주),37400,2014/12,28.2,-0.94,-1.69,-0.7,0.69,0.17,0.32,0.42,3.23,8.34
우림피티에스(주),101170,2011/12,39.29,12.21,13.25,12.71,48.7,11.73,0.78,1.02,21.16,43.68
우림피티에스(주),101170,2012/12,-24.7,-1.83,9.73,5.66,67.34,10.57,0.56,0.7,17.14,27.19
우림피티에스(주),101170,2013/12,8.11,3.36,3.32,3.27,53.78,9.16,0.6,0.72,16.31,27.41
우림피티에스(주),101170,2014/12,5.79,1.15,7.94,4.86,49.51,7.49,0.62,0.74,18.79,32.86
우수AMS(주),66590,2011/12,38.98,22.89,1.43,3.2,8.81,6.67,1.42,5.63,12.16,42.22
우수AMS(주),66590,2012/12,-1.59,-10.11,0.36,1.22,1.59,1.15,1.33,5.16,12.78,31.68
우수AMS(주),66590,2013/12,18.6,20.22,1.95,2.8,8.89,6.59,1.52,5.69,14.84,45.79
우수AMS(주),66590,2014/12,4.86,-3.53,0.29,1.22,12.14,8.68,1.48,5.47,11.39,32.87
우원개발(주),46940,2011/12,122.34,14.4,2.49,2.49,-2.26,-1.26,1.31,2.87,41.94,741.11
우원개발(주),46940,2012/12,34.53,10.41,0.76,2.69,-3.46,-2.01,1.57,3.65,46.44,686.83
우원개발(주),46940,2013/12,10.98,-1.87,-2.5,0.97,-0.34,-0.21,1.67,4.17,52.32,742.62
우원개발(주),46940,2014/12,7.76,1.03,0.88,2.93,9.7,5.88,1.81,4.66,60.07,849.44
우진비앤지(주),18620,2011/12,-5.93,-2.27,4.05,3.87,13.75,4.3,0.69,1.03,6.82,12.75
우진비앤지(주),18620,2012/12,17.79,1.44,6.0,6.88,18.72,5.45,0.82,1.17,26.31,51.84
우진비앤지(주),18620,2013/12,-3.39,4.62,2.95,2.87,14.56,4.46,0.77,1.09,24.69,47.42
우진비앤지(주),18620,2014/12,7.5,6.12,3.72,3.02,11.0,3.18,0.78,1.11,25.73,47.36
울트라건설(주),4320,2011/12,-28.55,2.59,-10.5,-9.31,1.09,0.99,0.8,6.04,-1.42,-39.05
울트라건설(주),4320,2012/12,-11.81,-21.24,0.98,2.36,-3.12,-2.73,0.78,7.28,10.53,263.85
울트라건설(주),4320,2013/12,46.81,-22.95,1.0,3.92,30.92,25.01,1.47,9.49,16.22,319.4
울트라건설(주),4320,2014/12,-63.66,-55.2,-61.58,-15.09,36.5,51.69,0.85,0.0,-46.67,-417.86
원풍물산(주),8290,2011/12,16.26,5.52,1.71,4.25,-2.12,-1.27,0.9,2.4,10.14,30.48
원풍물산(주),8290,2012/12,3.23,1.21,0.98,5.11,-0.24,-0.14,0.9,2.2,11.8,36.42
원풍물산(주),8290,2013/12,4.67,7.82,0.38,4.23,-2.61,-1.53,0.9,2.17,10.75,35.38
원풍물산(주),8290,2014/12,0.24,3.48,0.49,2.42,-3.47,-1.98,0.85,2.03,8.91,31.27
웰킵스하이텍(주),43590,2011/12,4.26,1.72,1.81,5.73,11.86,6.15,1.28,2.67,25.6,57.93
웰킵스하이텍(주),43590,2012/12,-14.92,-3.26,4.01,7.06,22.7,10.37,1.1,2.14,26.57,52.61
웰킵스하이텍(주),43590,2013/12,-31.71,-6.61,-4.93,-5.78,17.96,7.69,0.79,1.41,14.88,31.31
웰킵스하이텍(주),43590,2014/12,-7.11,-6.0,-6.63,-3.63,-2.12,-0.94,0.78,1.38,14.04,31.53
위즈코프(주),38620,2011/12,-28.97,-16.59,-49.65,-0.84,-320.41,-4.4,0.3,0.31,-12.7,-3458.38
위즈코프(주),38620,2012/12,-7.48,1.78,5.36,-0.67,-38.29,-0.55,0.31,0.31,4.75,8.5
위즈코프(주),38620,2013/12,2.02,20.03,-2.55,0.65,11.32,1.59,0.28,0.31,2.87,6.17
위즈코프(주),38620,2014/12,4.68,2.11,6.52,1.49,17.83,2.51,0.27,0.31,5.68,12.51
유니셈(주),36200,2011/12,-17.65,7.22,2.57,3.48,-9.14,-4.5,0.83,1.62,14.25,49.15
유니셈(주),36200,2012/12,-2.81,-12.91,1.34,3.31,5.34,2.14,0.83,1.52,18.82,54.58
유니셈(주),36200,2013/12,1.43,18.1,2.39,3.18,4.45,2.07,0.83,1.48,16.7,60.06
유니셈(주),36200,2014/12,25.7,4.94,3.21,4.37,13.87,5.82,0.94,1.69,21.3,76.02
유니슨(주),18000,2011/12,0.33,-15.03,-173.07,-4.63,-10.26,-8.23,0.19,0.87,-0.63,-1.88
유니슨(주),18000,2012/12,68.73,3.9,2.12,-0.51,-5.89,-3.51,0.34,1.13,8.62,25.12
유니슨(주),18000,2013/12,-64.35,-12.97,-191.21,-7.84,-8.91,-7.03,0.13,0.41,-11.7,-29.63
유니슨(주),18000,2014/12,103.67,7.95,-15.99,1.14,-2.41,-2.02,0.27,1.46,4.13,11.12
유비벨록스(주),89850,2011/12,17.01,59.02,10.42,16.38,19.21,7.45,1.31,1.95,37.36,703.85
유비벨록스(주),89850,2012/12,-11.14,23.34,8.25,9.64,20.69,7.44,0.85,1.36,26.55,212.99
유비벨록스(주),89850,2013/12,-8.97,10.91,-2.64,3.02,14.04,6.11,0.66,1.11,20.65,182.76
유비벨록스(주),89850,2014/12,-22.88,-8.75,-5.46,0.3,10.8,4.26,0.51,0.87,16.64,136.83
유아이엘(주),49520,2011/12,-33.91,-7.14,-8.65,-6.69,-1.57,-0.24,0.61,0.72,9.48,52.59
유아이엘(주),49520,2012/12,18.53,5.12,7.8,1.88,-5.54,-0.79,0.73,0.86,19.82,103.58
유아이엘(주),49520,2013/12,106.52,25.36,6.11,7.56,3.64,0.9,1.3,1.63,21.84,129.43
유아이엘(주),49520,2014/12,46.38,17.68,5.49,6.95,17.68,5.79,1.58,2.22,23.61,131.68
유진기업(주),23410,2011/12,-13.27,3.38,-24.27,-2.5,-3.27,-2.27,0.38,1.14,-0.17,-1.03
유진기업(주),23410,2012/12,-6.52,-26.71,4.38,-0.92,-5.18,-2.69,0.4,1.07,18.07,103.88
유진기업(주),23410,2013/12,-18.41,-8.16,2.98,2.07,-2.9,-1.42,0.41,0.82,7.34,37.7
유진기업(주),23410,2014/12,11.99,-0.39,-1.36,1.85,11.98,5.04,0.48,0.88,6.94,34.17
이니텍(주),53350,2011/12,18.28,6.11,5.58,3.71,52.61,5.81,0.43,0.5,18.13,202.57
이니텍(주),53350,2012/12,28.26,9.3,6.19,4.31,28.45,3.72,0.51,0.58,19.79,268.56
이니텍(주),53350,2013/12,17.66,9.19,21.45,5.12,42.19,5.19,0.55,0.62,31.3,487.21
이니텍(주),53350,2014/12,-10.6,-6.86,10.19,4.87,47.76,5.94,0.48,0.55,22.89,346.6
이엠코리아(주),95190,2011/12,33.66,25.8,3.68,6.88,10.8,6.4,0.72,1.61,15.15,25.74
이엠코리아(주),95190,2012/12,7.47,3.7,4.47,2.13,8.37,4.6,0.68,1.59,18.86,31.56
이엠코리아(주),95190,2013/12,4.41,7.26,1.26,1.87,5.47,3.15,0.67,1.54,17.49,31.11
이엠코리아(주),95190,2014/12,21.62,16.6,0.58,1.87,2.26,1.41,0.73,1.84,16.76,34.31
이원컴포텍(주),88290,2011/12,11.19,5.48,3.0,3.61,20.77,8.01,1.3,2.1,26.51,87.67
이원컴포텍(주),88290,2012/12,-9.69,-5.26,0.24,-0.27,22.13,7.94,1.17,1.87,25.52,64.37
이원컴포텍(주),88290,2013/12,6.33,37.46,-9.68,-12.38,-6.65,-3.49,1.08,1.98,10.82,36.16
이원컴포텍(주),88290,2014/12,27.56,0.16,-3.98,-0.04,-10.28,-5.87,1.19,2.62,19.21,62.06
이트론(주),96040,2011/12,-45.16,-30.73,-95.13,-23.86,-160.92,-3.63,0.25,0.27,2.88,241.01
이트론(주),96040,2012/12,-43.01,-2.15,-42.28,-5.99,-58.4,-4.62,0.18,0.19,10.6,919.88
이트론(주),96040,2013/12,560.56,93.23,2.31,5.81,-6.98,-2.52,0.8,1.09,5.04,112.79
이트론(주),96040,2014/12,4.95,10.55,-8.79,0.35,-11.82,-2.84,0.61,0.87,6.37,175.37
이화공영(주),1840,2011/12,0.91,-9.48,1.32,1.3,4.67,1.46,1.45,2.25,15.74,111.98
이화공영(주),1840,2012/12,46.18,32.15,1.0,1.24,3.58,1.66,1.92,3.18,17.49,165.93
이화공영(주),1840,2013/12,29.06,-5.01,0.63,1.38,5.72,2.48,2.23,4.04,20.69,187.92
이화공영(주),1840,2014/12,33.74,20.96,0.84,2.26,0.11,0.05,2.77,4.86,18.16,188.79
이화전기공업(주),24810,2011/12,-2.48,7.46,1.75,1.03,23.73,4.98,0.63,0.86,12.54,44.67
이화전기공업(주),24810,2012/12,-26.17,2.59,-28.13,-5.23,3.95,1.14,0.44,0.59,1.23,3.91
이화전기공업(주),24810,2013/12,1.02,1.97,-44.66,-2.06,-6.93,-2.6,0.44,0.66,-7.11,-26.98
이화전기공업(주),24810,2014/12,14.56,-8.89,-42.58,-8.62,-12.45,-6.64,0.52,0.94,-9.6,-34.28
인베니아(주),79950,2011/12,-39.05,8.23,-1.5,-1.06,-28.14,-13.73,1.14,2.03,18.42,76.92
인베니아(주),79950,2012/12,-80.62,-29.58,-89.63,-20.8,-10.28,-5.8,0.25,0.52,-4.09,-12.34
인베니아(주),79950,2013/12,560.51,50.63,3.1,7.96,-3.68,-2.47,1.59,4.28,22.26,103.4
인베니아(주),79950,2014/12,-31.65,-17.35,-3.89,-5.91,2.25,1.44,0.99,2.9,16.8,67.37
인선이엔티(주),60150,2011/12,3.37,2.11,0.7,1.46,8.16,2.88,0.3,0.45,9.23,15.54
인선이엔티(주),60150,2012/12,-0.34,3.92,-7.46,-0.38,8.25,3.34,0.29,0.46,5.95,9.65
인선이엔티(주),60150,2013/12,-24.54,2.65,17.44,0.61,4.02,1.77,0.21,0.36,2.86,5.59
인선이엔티(주),60150,2014/12,-14.96,6.94,-20.8,-0.18,0.37,0.16,0.17,0.3,1.4,3.07
인탑스(주),49070,2011/12,29.32,0.03,4.35,5.33,27.66,7.23,1.11,1.53,12.45,81.99
인탑스(주),49070,2012/12,35.55,19.14,7.32,6.02,9.86,2.98,1.37,1.91,12.35,75.77
인탑스(주),49070,2013/12,-16.23,-13.51,3.99,1.07,57.17,8.3,1.13,1.47,15.49,71.94
인탑스(주),49070,2014/12,-37.16,1.53,-3.1,-6.13,33.01,6.38,0.76,0.91,6.56,31.02
인포뱅크(주),39290,2011/12,29.99,19.33,5.15,-3.53,5.18,1.39,1.24,1.64,29.81,660.81
인포뱅크(주),39290,2012/12,25.02,22.79,18.8,1.51,24.79,6.55,1.28,1.75,36.45,112.53
인포뱅크(주),39290,2013/12,-16.16,-8.47,-2.79,-6.31,4.66,1.17,1.02,1.37,11.47,33.88
인포뱅크(주),39290,2014/12,-4.33,-9.99,-5.48,-4.49,-25.22,-6.48,1.07,1.44,17.94,54.27
인화정공(주),101930,2011/12,17.39,1.98,13.34,9.61,31.75,8.52,0.54,0.74,14.43,23.85
인화정공(주),101930,2012/12,-19.74,17.2,7.5,3.59,16.78,6.14,0.39,0.58,8.56,17.03
인화정공(주),101930,2013/12,-24.82,3.27,2.75,1.35,17.04,6.34,0.27,0.43,6.15,11.97
인화정공(주),101930,2014/12,6.94,-0.28,1.17,0.96,16.8,6.18,0.28,0.45,5.76,11.63
잘만테크(주),90120,2011/12,52.79,49.84,-10.15,2.25,-15.26,-9.09,0.88,2.34,2.67,13.99
잘만테크(주),90120,2012/12,99.33,60.52,1.21,2.76,-12.5,-8.17,1.13,3.06,8.21,38.59
잘만테크(주),90120,2013/12,20.25,15.21,0.4,4.25,-9.43,-6.13,1.02,2.94,7.87,70.53
잘만테크(주),90120,2014/12,-59.33,-46.96,-66.77,-27.1,15.92,15.16,0.51,2.07,-32.76,-64.18
재영솔루텍(주),49630,2011/12,5.48,-11.92,-3.67,2.14,4.73,3.46,0.55,2.1,12.74,24.95
재영솔루텍(주),49630,2012/12,9.37,-13.86,-11.15,0.88,2.08,1.6,0.69,2.77,6.72,11.51
재영솔루텍(주),49630,2013/12,14.43,1.69,-3.92,1.79,1.01,0.81,0.85,3.96,10.98,20.98
재영솔루텍(주),49630,2014/12,-5.68,2.18,0.51,2.34,-0.22,-0.17,0.79,3.95,13.75,29.91
제룡전기(주),33100,2011/12,-25.66,-37.52,3.07,-0.42,19.92,4.9,0.57,0.73,19.24,42.88
제룡전기(주),33100,2012/12,26.14,-0.45,2.08,1.65,3.43,0.81,0.93,1.23,17.59,39.81
제룡전기(주),33100,2013/12,27.52,8.58,7.9,10.25,29.0,6.47,1.14,1.48,28.06,69.71
제룡전기(주),33100,2014/12,10.2,33.6,8.79,9.36,52.58,9.91,1.04,1.3,24.5,83.52
제이더블유신약(주),67290,2011/12,2.8,22.73,1.39,5.23,21.9,8.45,0.8,1.19,23.93,240.82
제이더블유신약(주),67290,2012/12,-1.21,12.14,3.69,3.63,2.95,1.3,0.68,1.16,22.37,294.21
제이더블유신약(주),67290,2013/12,1.06,6.65,1.16,4.45,-3.34,-1.6,0.63,1.16,21.29,317.35
제이더블유신약(주),67290,2014/12,3.18,0.06,5.4,5.46,1.12,0.52,0.63,1.18,22.44,351.24
제이스코홀딩스(주),23440,2011/12,-42.45,32.16,-5.85,-0.75,9.69,4.53,0.1,0.17,8.16,25.26
제이스코홀딩스(주),23440,2012/12,6.74,28.26,-10.24,-2.89,-6.76,-4.0,0.08,0.18,0.44,0.69
제이스코홀딩스(주),23440,2013/12,490.53,1.29,-16.05,-6.8,-15.22,-9.48,0.44,1.12,-1.14,-1.82
제이스코홀딩스(주),23440,2014/12,-14.88,-2.38,-10.97,0.18,-9.79,-5.62,0.38,0.94,3.03,4.84
제이씨케미칼(주),137950,2011/12,23.22,28.68,6.34,11.67,34.53,13.54,1.81,3.55,17.58,86.06
제이씨케미칼(주),137950,2012/12,-17.44,-17.88,2.84,1.06,39.95,9.74,1.45,2.16,11.17,50.15
제이씨케미칼(주),137950,2013/12,9.42,11.73,2.37,5.0,40.34,12.44,1.67,2.31,12.5,51.23
제이씨케미칼(주),137950,2014/12,-24.73,48.54,-0.24,0.32,8.2,4.44,0.96,1.73,5.09,34.11
제이씨현시스템(주),33320,2011/12,4.67,-4.55,2.0,3.59,2.85,0.56,1.68,2.16,15.31,96.99
제이씨현시스템(주),33320,2012/12,-6.57,2.68,-1.58,-2.6,1.07,0.27,1.59,2.04,9.27,63.56
제이씨현시스템(주),33320,2013/12,3.45,4.56,1.28,1.66,-12.25,-3.17,1.58,2.12,12.07,88.44
제이씨현시스템(주),33320,2014/12,-9.52,6.69,1.75,0.89,-8.92,-2.45,1.36,1.85,9.66,83.43
제이엔케이히터(주),126880,2011/12,1.18,72.17,10.18,14.15,9.41,3.18,1.04,1.62,14.9,172.39
제이엔케이히터(주),126880,2012/12,8.62,15.53,7.8,4.48,-26.51,-11.2,0.83,1.35,11.45,90.82
제이엔케이히터(주),126880,2013/12,-27.04,-7.49,1.04,-0.09,-7.2,-2.77,0.59,0.99,6.23,30.45
제이엔케이히터(주),126880,2014/12,45.08,8.27,-18.65,0.6,3.58,2.11,0.85,1.68,-5.67,-30.87
제이엠아이(주),33050,2011/12,4.26,-5.19,-3.32,-2.23,17.46,3.11,0.28,0.34,2.13,121.3
제이엠아이(주),33050,2012/12,-18.4,-14.95,-91.12,-3.98,-12.35,-3.37,0.25,0.32,-20.39,-289.84
제이엠아이(주),33050,2013/12,-36.77,-41.87,-135.05,-8.58,-33.9,-4.78,0.22,0.28,-31.38,-99.24
제이엠아이(주),33050,2014/12,18.82,-0.15,6.41,2.93,46.79,5.45,0.35,0.4,10.6,37.59
제이엠티(주),94970,2011/12,-21.25,28.96,2.03,3.6,10.68,5.75,1.34,2.6,21.22,87.48
제이엠티(주),94970,2012/12,61.95,0.44,-0.2,8.1,21.65,11.79,1.93,4.21,24.03,63.82
제이엠티(주),94970,2013/12,-4.27,12.48,1.83,8.38,27.44,15.51,1.73,3.9,28.72,93.27
제이엠티(주),94970,2014/12,2.83,-12.03,3.09,10.52,50.67,23.16,1.79,3.69,36.56,133.1
조광아이엘아이(주),44060,2011/12,10.76,-1.55,-7.04,7.59,26.94,5.88,0.44,0.54,11.91,27.07
조광아이엘아이(주),44060,2012/12,24.73,2.17,-2.61,6.16,18.66,4.91,0.54,0.71,14.84,33.8
조광아이엘아이(주),44060,2013/12,-6.96,4.05,11.89,5.69,22.1,5.55,0.49,0.66,20.29,48.74
조광아이엘아이(주),44060,2014/12,29.26,25.3,19.41,12.25,15.8,5.11,0.55,0.78,23.54,45.56
조아제약(주),34940,2011/12,7.49,3.58,4.12,3.18,12.25,2.8,0.64,0.86,24.84,107.49
조아제약(주),34940,2012/12,5.42,2.1,3.14,1.18,18.78,4.18,0.65,0.84,24.88,100.44
조아제약(주),34940,2013/12,5.45,10.33,4.47,2.88,16.17,4.2,0.65,0.86,25.84,116.83
조아제약(주),34940,2014/12,-3.75,4.66,-9.54,-5.79,7.62,2.68,0.58,0.84,21.02,81.4
주성엔지니어링(주),36930,2011/12,-28.01,-0.32,-3.16,0.7,-2.7,-1.53,0.59,1.33,8.78,49.33
주성엔지니어링(주),36930,2012/12,-74.79,-22.21,-149.14,-17.59,-13.21,-8.77,0.17,0.43,-14.08,-43.82
주성엔지니어링(주),36930,2013/12,97.36,-8.06,-24.35,0.54,3.59,2.63,0.39,1.29,2.29,6.44
주성엔지니어링(주),36930,2014/12,-7.41,-17.99,-14.9,2.93,14.77,9.51,0.42,1.35,6.94,15.38
지더블유바이텍(주),36180,2011/12,-3.33,9.64,1.24,4.65,-21.84,-5.17,0.84,1.08,22.0,106.92
지더블유바이텍(주),36180,2012/12,-2.73,-14.9,-14.83,-10.58,-13.59,-3.26,0.85,1.11,11.96,50.87
지더블유바이텍(주),36180,2013/12,14.54,18.19,3.76,1.11,17.66,3.93,0.97,1.26,21.68,109.16
지더블유바이텍(주),36180,2014/12,4.49,2.76,1.31,1.08,17.82,4.12,0.92,1.19,22.06,121.78
진양제약(주),7370,2011/12,-11.25,-2.87,2.92,1.38,24.3,4.38,0.53,0.66,21.14,72.33
진양제약(주),7370,2012/12,2.43,3.83,6.8,5.87,40.69,7.68,0.54,0.67,22.27,80.27
진양제약(주),7370,2013/12,8.32,6.56,10.42,6.8,31.09,6.34,0.56,0.7,21.53,82.79
진양제약(주),7370,2014/12,12.43,3.44,8.87,8.12,0.16,0.03,0.6,0.75,21.9,80.01
참좋은여행(주),94850,2011/12,23.41,42.44,2.78,4.05,-11.37,-5.03,0.84,1.3,15.84,175.06
참좋은여행(주),94850,2012/12,13.05,13.73,14.15,3.92,3.21,1.35,0.76,1.33,28.03,1013.27
참좋은여행(주),94850,2013/12,15.18,-0.35,6.99,6.72,13.62,5.18,0.82,1.37,24.61,881.6
참좋은여행(주),94850,2014/12,5.88,13.78,4.46,6.56,10.43,4.59,0.81,1.38,26.19,1096.91
케이비아이메탈(주),24840,2011/12,-0.26,-2.35,0.52,1.83,-20.06,-13.65,2.7,10.23,11.56,56.63
케이비아이메탈(주),24840,2012/12,21.53,-4.2,-0.65,1.46,-8.31,-5.69,3.39,10.67,11.52,53.44
케이비아이메탈(주),24840,2013/12,-10.82,1.11,0.28,3.45,24.24,16.53,3.07,9.69,13.82,68.0
케이비아이메탈(주),24840,2014/12,-15.5,-13.68,-1.13,-1.74,17.9,11.61,2.77,8.3,10.65,45.3
케이에이치전자(주),111870,2011/12,-10.2,5.31,11.44,15.87,96.5,14.3,0.9,1.06,22.23,213.58
케이에이치전자(주),111870,2012/12,-7.27,-1.61,9.66,12.2,55.7,4.14,0.82,0.93,15.51,157.71
케이에이치전자(주),111870,2013/12,-2.37,4.87,11.15,10.31,76.14,4.51,0.79,0.85,12.68,370.17
케이에이치전자(주),111870,2014/12,-22.07,-0.94,3.1,3.02,-60.12,-3.81,0.6,0.64,4.55,131.53
코나아이(주),52400,2011/12,40.83,38.02,12.84,17.6,10.83,5.22,0.91,1.72,20.46,514.39
코나아이(주),52400,2012/12,6.65,2.09,12.64,13.8,45.83,17.72,0.83,1.46,22.3,568.2
코나아이(주),52400,2013/12,26.39,39.97,12.28,12.07,6.1,2.57,0.86,1.45,18.05,660.01
코나아이(주),52400,2014/12,26.86,22.05,12.05,11.49,5.87,2.23,0.84,1.4,18.29,869.95
