,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장폐지사유,회계월,상장년도,회계년,연차
650,(주)화신테크,86250,2017-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,-6.97,-0.44,-0.44,-16.51,-77.21,-4.59,-6.99,0.0,16.63,-9.31,-4.54,-0.35,-3.84,3457.18,-140.0,89.91,89.89,9.2,-4.1,144.44,-0.31,155.24,36.49,40.91,560.66,0.41,1.0,0.67,2471.4,8.25,6.59,55.37,0.15,44.22,0.0,0.0,0.53,0.69,1.07,1.07,10393.16,13.27,21.55,40.59,30.99,76.44,23.56,-30.02,,12,2006,2017,11
651,(주)화신테크,86250,2018-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2006,2018,12
652,(주)화신테크,86250,2020-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,-142.33,-74.98,-30.19,-33.25,182.57,-281.0,36.32,36.15,11.41,-35.22,127.31,-1.75,181.65,20.09,43.99,141.17,0.23,0.53,0.29,244.82,23.63,12.23,29.83,1.49,15.45,0.0,0.0,0.31,0.33,1.16,1.17,326.07,0.68,0.94,4.86,5.8,906.17,-806.17,-2455.32,,12,2006,2020,14
653,(주)화진,134780,2012-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,10.01,9.93,10.8,9.34,6.74,16.35,22.22,39.57,22.98,10.37,21.41,15.24,13.03,8198.29,848.0,157.65,127.84,25.55,19.59,60.24,21.45,74.38,53.58,62.41,851.66,1.26,2.07,2.72,12.23,4.89,9.69,37.66,29.84,74.62,0.01,0.13,1.43,3.06,2.34,2.89,35105.11,42.47,103.82,248.51,35.39,51.28,48.72,29.29,,12,2011,2012,1
654,(주)화진,134780,2013-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,30.72,32.93,32.35,29.31,12.63,29.5,15.82,38.92,23.54,12.38,24.1,15.55,14.92,9469.53,1174.0,166.02,138.68,35.44,21.08,61.84,33.61,76.06,53.0,61.79,1082.3,1.2,1.94,2.58,12.91,4.43,8.54,42.76,28.28,82.47,0.01,0.11,1.4,2.91,2.26,2.74,41644.86,38.54,104.79,311.55,36.25,50.18,49.82,34.16,,12,2011,2013,2
655,(주)화진,134780,2014-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,21.88,45.45,48.25,-1.5,-14.15,13.04,6.66,-25.38,21.12,8.63,14.96,11.03,8.82,9939.18,862.0,143.83,123.18,38.97,13.05,72.35,17.75,98.52,42.84,58.02,1223.42,1.02,1.71,1.94,13.98,4.15,8.03,45.46,26.1,87.85,0.01,0.1,1.31,2.22,2.16,2.55,41001.86,31.13,81.85,249.9,33.46,55.88,44.12,25.8,,12,2011,2014,3
656,(주)화진,134780,2015-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,3.69,2.75,2.11,5.79,2.71,9.34,-3.08,-16.91,21.16,7.0,11.19,7.37,6.2,9632.72,717.0,168.89,145.35,32.62,17.83,64.65,11.66,92.69,43.7,60.74,1337.73,0.89,1.49,1.56,14.47,4.53,9.17,39.79,25.22,80.5,0.02,0.1,1.25,1.79,2.05,2.38,42333.35,31.0,63.98,162.28,35.64,57.5,42.5,19.64,,12,2011,2015,4
657,(주)화진,134780,2016-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-1.61,-10.1,-10.83,10.25,-12.81,6.77,-4.63,15.35,19.38,8.86,11.95,5.95,7.41,9186.25,841.0,208.45,185.48,53.38,25.48,52.52,11.12,77.82,48.98,65.57,1428.32,0.84,1.32,1.56,14.55,4.78,9.27,39.36,25.08,76.4,0.02,0.1,1.18,1.77,1.81,2.06,45397.48,33.79,76.71,215.75,40.08,54.02,45.98,22.1,,12,2011,2016,5
658,(주)화진,134780,2017-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-5.75,-7.2,9.99,-22.16,-12.34,-13.59,-21.38,-165.29,19.09,-7.46,-8.11,3.71,-5.09,7222.16,-282.0,122.76,107.52,33.76,7.5,81.85,6.78,108.29,40.45,54.99,633.04,0.68,1.13,1.24,13.09,4.39,8.36,43.65,27.89,83.11,0.01,0.11,0.94,1.53,1.52,1.72,22127.39,17.47,41.08,119.76,24.85,99.06,0.94,-30.01,,12,2011,2017,6
659,(주)화진,134780,2018-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-26.96,-18.94,-25.07,-29.74,37.94,-38.92,-10.62,0.0,14.77,-58.76,-56.55,-4.22,-42.69,3310.82,-1480.0,70.17,53.07,15.23,-16.54,224.8,-1.58,198.42,38.91,30.79,386.68,0.73,1.62,1.21,10.52,5.03,11.13,32.78,34.68,72.59,0.01,0.23,0.88,1.56,1.83,2.21,-11404.8,-12.33,-25.36,-105.55,-14.33,0.0,0.0,0.0,,12,2011,2018,7
660,(주)화진,134780,2019-12-01,2011-08-10,2020-07-02,4,  자동차 및 트레일러 제조업,-43.1,-26.53,-40.23,-47.78,-35.0,-89.04,-26.51,0.0,4.68,-48.09,-77.68,-10.92,-30.84,2433.07,-1194.0,41.54,31.12,8.36,-49.04,765.26,-2.06,563.75,34.85,11.56,59.19,0.64,1.92,1.02,7.97,4.91,12.14,30.06,45.81,74.38,0.01,1.36,0.68,1.26,1.74,2.23,1969.28,2.98,5.14,31.27,3.37,1070.64,-970.64,-1428.42,,12,2011,2019,8
661,(주)휴럼,284420,2018-12-01,2017-12-12,2021-07-27,4,  식료품 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2017,2018,1
662,(주)휴럼,284420,2019-12-01,2017-12-12,2021-07-27,4,  식료품 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07,4.07,89.89,15.99,8.42,15551.44,0.0,89.52,57.73,19.53,-6.86,942.06,5.0,431.64,58.58,9.6,172.18,2.07,21.56,5.0,9.95,22.53,19.5,18.72,36.7,16.2,0.03,0.08,1.67,8.16,3.53,5.48,11843.65,36.74,203.18,1700.04,17.75,49.8,50.2,22.93,,12,2017,2019,2
663,(주)휴럼,284420,2020-12-01,2017-12-12,2021-07-27,4,  식료품 제조업,20.68,0.34,-0.12,35.39,30.23,121.43,15.08,-26.47,58.88,2.7,41.13,21.33,5.83,17273.08,562.0,89.99,59.25,15.3,-7.31,459.91,5.54,191.95,65.72,17.86,365.74,2.16,15.29,5.75,9.94,21.89,20.49,17.81,36.71,16.68,0.03,0.09,1.63,9.37,3.45,5.29,11045.28,28.39,134.57,2082.84,14.39,53.69,46.31,18.77,,12,2017,2020,3
664,(주)휴먼텍코리아,66060,2011-12-01,2002-08-16,2013-04-12,4,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",-8.18,-47.79,104.45,-30.45,0.0,-64.3,-17.64,0.0,-1.93,-26.99,-94.19,-13.11,-22.23,4932.6,-1345.0,73.35,73.35,7.74,-22.98,671.02,-5.64,283.43,63.24,12.97,148.71,0.82,3.49,3.14,0.0,3.5,3.12,116.89,0.0,104.24,0.0,2.64,0.56,59.93,1.12,1.12,-19091.89,-11.1,-1127.09,0.0,-12.9,0.0,0.0,0.0,,12,2002,2011,9
665,(주)휴먼텍코리아,66060,2012-12-01,2002-08-16,2013-04-12,4,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",-33.71,-11.21,-43.12,-28.24,0.0,-317.72,9.19,0.0,-17.22,-43.93,0.0,-26.13,-49.64,5385.67,-2390.0,48.4,48.4,1.89,-72.97,0.0,-6.79,0.0,68.46,0.0,-323.76,1.13,0.0,3.26,0.0,6.13,2.93,124.51,0.0,59.54,0.0,0.31,0.65,101.05,1.73,1.73,-40858.95,-35.84,-2716.73,0.0,-25.29,0.0,0.0,0.0,,12,2002,2012,10
666,KCW(주),68060,2011-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,17.5,4.75,3.84,36.82,18.62,7.51,13.97,-30.93,14.36,2.47,8.2,4.67,2.9,19891.09,474.0,88.69,69.09,21.23,-6.15,183.09,1.9,146.62,48.21,35.32,1197.56,1.18,3.19,2.14,11.08,6.05,20.48,17.82,32.94,60.29,0.01,0.0,1.2,2.49,2.61,3.41,30123.47,30.28,71.23,209.56,27.84,61.74,38.26,8.87,,12,2003,2011,8
667,KCW(주),68060,2012-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,5.47,2.22,2.92,8.2,22.96,3.29,12.79,11.17,14.11,2.41,8.66,4.74,2.88,22434.65,527.0,94.48,70.76,20.94,-2.89,181.52,1.99,142.28,49.46,35.52,1237.0,1.19,3.37,2.33,10.33,5.96,18.29,19.96,35.33,61.29,0.01,0.0,1.17,2.72,2.44,3.2,35096.23,33.45,78.9,225.48,28.76,66.38,33.62,8.39,,12,2003,2012,9
668,KCW(주),68060,2013-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,3.49,-5.52,-3.36,10.49,8.44,6.36,7.18,-7.0,13.38,2.44,7.68,3.38,2.99,24046.06,490.0,110.07,82.95,20.95,4.83,171.61,1.85,128.19,52.8,36.82,1315.67,1.23,3.39,2.51,9.63,5.34,17.24,21.18,37.89,68.3,0.01,0.0,1.21,2.96,2.39,3.19,37003.66,34.08,87.79,251.14,28.29,64.03,35.97,8.63,,12,2003,2013,10
669,KCW(주),68060,2014-12-01,2003-01-28,2015-09-18,4,  자동차 및 트레일러 제조업,-0.92,-1.05,-1.05,-0.8,2.15,5.68,6.23,-43.52,13.52,1.51,4.09,3.72,1.94,25543.46,277.0,117.39,87.6,20.54,7.83,152.13,2.68,118.84,52.87,39.66,1390.35,1.29,3.36,2.73,9.73,4.98,16.17,22.57,37.51,73.33,0.01,0.0,1.29,3.25,2.43,3.24,38005.33,35.32,92.13,277.54,27.35,69.07,30.93,5.52,,12,2003,2014,11
670,금강제강(주),105070,2011-12-01,2010-02-02,2012-08-14,4,  1차 금속 제조업,8.2,19.88,17.02,1.16,12.28,-15.14,24.6,0.0,0.35,-6.67,-16.87,-4.95,-6.03,24849.0,-1672.0,88.58,55.74,10.56,-6.7,216.92,-2.48,152.15,51.99,31.55,1804.47,0.9,2.53,1.95,4.77,3.35,5.37,67.98,76.54,108.83,0.01,0.36,0.84,2.12,1.68,2.6,2771.79,1.43,3.21,6.38,1.64,308.85,-208.85,-406.27,,12,2010,2011,1
671,넥스콘테크놀러지(주),38990,2011-12-01,2000-05-23,2012-11-01,4,  전기장비 제조업,70.04,37.79,24.35,121.14,38.9,10.93,50.32,0.0,9.9,0.98,7.39,5.41,1.45,21512.72,0.0,90.65,66.9,15.62,-6.33,431.83,2.38,205.35,61.39,18.8,681.46,1.48,6.52,3.36,8.47,6.4,5.31,68.76,43.08,57.04,0.03,0.1,1.23,5.6,2.63,3.81,54499.36,16.96,72.67,148.28,14.48,63.05,36.95,6.77,,12,2000,2011,11
672,넥슨지티(주),41140,2011-12-01,2000-07-25,2022-04-15,4,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01,5.24,3.77,4.71,2.7,1210.63,63.0,436.16,436.16,198.83,52.93,39.75,4.03,43.78,68.67,71.55,336.2,0.52,0.72,1.64,0.0,4.24,0.0,0.0,0.0,86.16,0.01,0.24,0.61,58.85,0.75,0.75,17446.15,21.78,2488.79,25171.91,42.29,63.34,36.66,12.38,,12,2000,2011,11
673,넥슨지티(주),41140,2012-12-01,2000-07-25,2022-04-15,4,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84,29.05,21.12,33.44,17.02,1556.42,452.0,545.95,545.95,164.59,54.77,24.05,8926.27,40.87,67.05,80.62,428.22,0.59,0.73,1.78,0.0,5.22,0.0,0.0,0.0,69.91,0.01,0.19,0.74,31.78,0.87,0.87,39929.23,44.09,6141.62,160081.93,75.23,35.73,64.27,38.61,,12,2000,2012,12
674,넥슨지티(주),41140,2013-12-01,2000-07-25,2022-04-15,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2013,13
675,넥슨지티(주),41140,2014-12-01,2000-07-25,2022-04-15,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2014,14
676,넥슨지티(주),41140,2015-12-01,2000-07-25,2022-04-15,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2015,15
677,넥슨지티(주),41140,2016-12-01,2000-07-25,2022-04-15,4,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91,25.9,11.39,12.87,10.44,1729.45,453.0,1068.9,1068.9,210.52,71.79,9.01,999999999.0,22.68,79.2,91.74,786.88,0.4,0.44,1.94,0.0,10.36,0.0,0.0,0.0,35.23,0.03,0.1,0.47,55.89,0.51,0.51,54100.93,35.66,4942.23,72250.17,88.43,51.26,48.74,29.29,,12,2000,2016,16
678,넥슨지티(주),41140,2017-12-01,2000-07-25,2022-04-15,4,  출판업,14.59,5459.65,156.38,-22.66,0.0,-10.9,-19.46,-183.56,52.16,-26.87,-10.06,-0.66,-8.13,1392.95,-386.0,226.72,226.72,49.21,29.88,40.16,-4.43,65.24,53.45,71.35,701.13,0.3,0.37,0.88,0.0,5.42,0.0,0.0,0.0,67.32,0.01,0.18,0.37,1.59,0.46,0.46,28325.83,16.29,46.54,9464.88,57.49,123.1,-23.1,-46.75,,12,2000,2017,17
679,넥슨지티(주),41140,2018-12-01,2000-07-25,2022-04-15,4,  출판업,-2.31,-1.93,-9.1,3.6,0.0,-17.13,-34.12,0.0,21.79,-77.43,-22.17,-13.94,-14.63,917.63,-732.0,166.42,166.42,63.66,22.63,65.23,-29.27,71.56,56.69,60.52,580.99,0.19,0.29,0.42,0.0,3.32,0.0,0.0,0.0,109.81,0.01,0.3,0.23,0.54,0.34,0.34,26229.26,15.44,43.94,10483.19,80.81,176.23,-76.23,-95.83,,12,2000,2018,18
680,넥슨지티(주),41140,2019-12-01,2000-07-25,2022-04-15,4,  출판업,-14.85,-2.7,-6.34,-21.34,0.0,4.66,-6.92,0.0,29.65,9.69,2.78,-17.49,1.86,854.17,85.0,267.52,267.52,50.59,32.79,34.44,-18.98,64.05,52.36,74.38,608.04,0.19,0.29,0.42,0.0,5.11,0.0,0.0,0.0,71.48,0.01,0.2,0.23,0.51,0.35,0.35,56221.62,38.88,96.81,418191.18,186.07,86.16,13.84,5.21,,12,2000,2019,19
681,넥슨지티(주),41140,2020-12-01,2000-07-25,2022-04-15,4,  출판업,1.4,-42.47,-1.52,4.06,0.0,3.83,-7.87,34.99,61.89,14.2,3.61,2.8,2.71,786.97,115.0,300.04,300.04,41.34,35.83,31.3,7.43,60.74,53.74,76.16,631.33,0.19,0.25,0.41,0.0,4.9,0.0,0.0,0.0,74.47,0.01,0.2,0.27,0.61,0.36,0.36,24051.92,16.4,71.99,627005.16,86.4,77.49,22.51,16.43,,12,2000,2020,20
682,닉스테크(주),63840,2014-12-01,2013-11-12,2016-04-12,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2013,2014,1
683,닉스테크(주),63840,2015-12-01,2013-11-12,2016-04-12,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2013,2015,2
684,동양텔레콤(주),7150,2011-12-01,2000-07-25,2012-09-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",104.69,180.86,161.57,68.67,30.87,-22.44,83.03,0.0,5.84,-89.44,-532.54,-10.99,-97.6,592.37,-671.0,60.87,38.28,3.96,-32.43,739.19,-1.48,415.81,50.45,11.92,17.38,1.09,5.95,2.37,4.92,4.94,8.58,42.53,74.22,73.95,0.01,0.79,0.86,2.89,2.02,3.43,-30542.34,-51.8,-128.14,-744.92,-63.78,0.0,0.0,0.0,,12,2000,2011,11
685,디브이에스코리아(주),46400,2011-12-01,2002-10-01,2014-09-02,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-42.9,-9.54,-31.07,-53.51,-31.04,-86.87,-35.51,0.0,21.44,-63.37,-149.99,-42.47,-53.24,3657.45,0.0,42.29,23.68,0.52,-58.56,0.0,-20.84,0.0,42.92,0.0,71.74,0.84,0.0,1.65,5.0,9.93,4.54,80.42,73.06,36.76,0.03,0.1,0.68,7.48,1.71,2.6,-5760.62,-28.58,-194.76,-7462.53,-24.73,0.0,0.0,0.0,,12,2002,2011,9
686,디브이에스코리아(주),46400,2012-12-01,2002-10-01,2014-09-02,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2002,2012,10
687,디브이에스코리아(주),46400,2013-12-01,2002-10-01,2014-09-02,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2002,2013,11
688,디에스티(주),33430,2011-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54,-32.08,-20.95,1.73,-8.94,291.97,-102.0,127.42,118.41,1.46,6.6,134.24,0.53,162.45,30.65,42.69,89.41,0.28,0.65,0.4,12.86,3.96,12.43,29.36,28.37,92.11,0.01,0.23,0.51,67.13,0.91,0.98,-53.53,-0.15,-35.4,-486645.0,-0.53,0.0,0.0,0.0,,12,1998,2011,13
689,디에스티(주),33430,2012-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1998,2012,14
690,디에스티(주),33430,2013-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,-66.61,-25.85,-3.01,-10.4,119.4,-104.0,73.11,72.64,1.96,-15.81,148.52,-0.89,141.69,42.99,40.24,61.54,0.16,0.39,0.27,55.51,6.76,5.8,62.97,6.58,54.03,0.0,0.02,0.15,536.1,0.36,0.37,-1993.75,-4.58,-15721.73,0.0,-29.33,0.0,0.0,0.0,,12,1998,2013,15
691,디에스티(주),33430,2014-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68,-55.56,-48.58,-2.9,-10.62,306.15,-182.0,60.05,56.44,1.1,-10.43,359.53,-2.04,387.48,15.68,21.76,66.27,0.19,0.88,0.23,20.27,65.38,8.87,41.17,18.01,5.58,0.0,0.01,0.46,0.92,1.22,1.3,-17228.22,-9.51,-45.96,0.0,-49.77,0.0,0.0,0.0,,12,1998,2014,16
692,디에스티(주),33430,2015-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-3.77,-11.24,-28.37,128.59,-74.7,-39.61,-15.85,0.0,-23.5,-74.94,-65.4,-5.18,-12.28,222.43,-160.0,60.49,60.09,0.35,-24.32,387.99,-2.5,306.26,37.24,20.49,33.4,0.16,0.78,0.22,27.23,36.98,7.45,49.02,13.41,9.87,0.0,0.02,0.24,0.82,0.62,0.64,-18268.7,-10.48,-55.24,-1423.03,-62.71,0.0,0.0,0.0,,12,1998,2015,17
693,디에스티(주),33430,2016-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-54.89,-61.78,-69.32,-30.56,1288.81,-39.98,7.18,0.0,30.58,-148.14,-122.08,0.25,-36.57,265.18,-176.0,72.51,62.86,9.34,-21.74,594.58,-0.01,296.42,57.32,14.4,30.67,0.25,1.33,0.44,9.71,5.12,6.54,55.83,37.6,71.22,0.02,0.12,0.22,1.36,0.57,0.6,-33754.77,-42.93,-268.07,-1433.02,-108.11,0.0,0.0,0.0,,12,1998,2016,18
694,디에스티(주),33430,2017-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-24.02,-17.93,-11.47,-33.37,14.6,13.47,6.2,0.0,41.34,9.73,11.05,5.77,4.66,1131.02,350.0,52.62,40.57,1.78,-45.27,2828.51,0.85,1456.28,50.27,3.41,348.05,0.48,4.96,1.05,5.15,3.53,7.92,46.09,70.87,103.29,0.01,1.31,0.34,2.86,0.88,1.07,10997.08,18.41,105.38,925.4,33.17,34.0,66.0,29.35,,12,1998,2017,19
695,디에스티(주),33430,2018-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-4.57,-67.28,-34.63,25.17,12.52,9.58,-16.76,-198.38,45.52,-6.1,-9.76,3.42,-2.89,2768.94,0.0,96.62,76.74,4.4,-2.31,224.81,0.26,110.64,65.94,30.79,338.14,0.47,2.82,1.12,3.78,3.14,10.2,35.77,96.63,116.33,0.01,0.0,0.34,3.99,0.82,1.04,2211.07,3.88,64.76,229.56,8.01,197.12,-97.12,-76.18,,12,1998,2018,20
696,디에스티(주),33430,2019-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,-4.36,339.47,58.49,-36.84,-98.24,-76.57,-24.6,0.0,43.91,-86.4,-164.98,-4.03,-32.24,324.18,0.0,48.4,48.13,2.11,-46.42,1312.06,-0.64,797.13,43.55,7.08,64.37,0.37,1.94,0.83,5.29,3.17,10.11,36.12,69.04,115.22,0.01,0.0,0.28,2.26,0.68,0.78,-7526.7,-13.8,-50.16,-1842.49,-36.17,0.0,0.0,0.0,,12,1998,2019,21
697,디에스티(주),33430,2020-12-01,1998-05-25,2021-09-02,4,  기타 기계 및 장비 제조업,2.56,-1.51,-1.92,8.37,-9.74,-17.45,-13.09,0.0,37.66,-14.71,-70.01,-1.97,-4.82,270.24,0.0,52.63,52.38,0.53,-41.42,1692.1,-0.33,967.46,46.02,5.58,50.97,0.33,5.18,0.59,139.94,4.15,7.68,47.53,2.61,87.93,0.02,0.01,0.25,1.21,0.73,0.73,10401.2,18.6,70.38,3177.97,57.51,45.93,54.07,-25.58,,12,1998,2020,22
698,럭슬(주),33600,2011-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,-10.77,-2.09,-7.25,-23.03,16.54,-12.88,15.42,0.0,3.8,-0.44,-0.75,1.31,-0.36,6520.34,-34.0,58.52,50.69,9.47,-13.65,113.35,0.15,172.26,19.26,46.87,719.49,0.8,1.69,1.01,35.5,9.48,11.78,30.99,10.28,38.5,0.06,0.03,1.59,1.21,3.84,4.3,12065.01,13.67,20.71,63.88,16.09,72.84,27.16,-2.76,,12,2000,2011,11
699,럭슬(주),33600,2012-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,-10.68,-6.33,-5.08,-34.13,-43.65,-12.99,-16.63,0.0,-0.16,-5.93,-9.58,-3.21,-4.44,5435.73,-378.0,51.32,45.44,6.33,-13.47,119.03,-1.77,187.92,14.2,45.66,626.03,0.75,1.62,0.9,35.17,8.39,11.0,33.19,10.38,43.52,0.05,0.03,1.58,1.05,4.43,5.07,7824.08,9.92,14.47,44.9,12.52,107.42,-7.42,-47.37,,12,2000,2012,12
700,럭슬(주),33600,2013-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,-9.8,-14.68,-17.05,34.03,19.41,-22.85,-22.58,0.0,0.02,-11.89,-18.05,-3.0,-7.68,4208.35,-586.0,56.47,50.72,0.33,-16.26,156.07,-1.86,202.03,21.1,39.05,483.0,0.65,1.52,0.78,34.43,6.74,8.2,44.53,10.6,54.19,0.05,0.03,1.3,0.91,3.69,4.14,8051.06,11.32,16.72,57.82,16.64,97.51,2.49,-71.49,,12,2000,2013,13
701,럭슬(주),33600,2014-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,3.17,-3.63,-1.04,18.93,123.01,-1.66,29.76,0.0,4.9,-3.11,-7.0,1.06,-2.7,5460.7,0.0,48.53,39.26,2.02,-25.79,142.87,0.47,183.79,24.32,41.18,474.96,0.87,2.17,1.13,25.42,7.74,8.91,40.95,14.36,47.19,0.05,0.04,1.31,1.31,3.82,4.5,11446.41,15.6,24.28,84.1,18.23,67.62,32.38,-17.05,,12,2000,2014,14
702,럭슬(주),33600,2015-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2015,15
703,럭슬(주),33600,2016-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2016,16
704,럭슬(주),33600,2017-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2017,17
705,럭슬(주),33600,2018-12-01,2000-11-21,2021-08-11,4,  자동차 및 트레일러 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2018,18
706,레이젠(주),47440,2011-12-01,2001-11-20,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6.24,32.56,29.5,-10.15,-15.64,-0.75,-29.51,0.0,7.82,-0.46,-1.14,0.33,-0.6,9472.51,-52.0,137.26,108.67,65.4,13.46,96.96,-0.14,99.27,49.6,50.77,758.94,1.31,2.49,2.84,11.23,8.3,8.7,41.97,32.51,44.0,0.03,0.09,1.45,3.13,2.42,3.08,19507.83,15.71,36.08,71.15,12.39,69.38,30.62,-3.71,,12,2001,2011,10
