회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결)
(주)지디,155960,16-Dec,2013-02-13,2018-10-12,4,-33.7,0.0,-45.46,-14.73,4.97,12.51,74.11,168.28,0.24,0.32
(주)지디,155960,17-Dec,2013-02-13,2018-10-12,4,-60.58,0.0,-193.17,-30.81,-8.85,-29.45,68.21,179.38,0.11,0.16
(주)지성이씨에스,138290,11-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지성이씨에스,138290,12-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지성이씨에스,138290,13-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지성이씨에스,138290,14-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지성이씨에스,138290,15-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지성이씨에스,138290,16-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지성이씨에스,138290,17-Dec,2015-11-30,2018-08-22,4,,,,,,,,,,
(주)지아이바이오,35450,11-Dec,1999-11-11,2013-08-07,4,0.0,0.0,-254.69,-95.12,-51.12,-9247.79,66.95,167.58,0.23,0.35
(주)지아이바이오,35450,12-Dec,1999-11-11,2013-08-07,4,0.0,0.0,-18.55,-21.25,0.87,86.05,69.73,142.84,0.66,0.95
(주)지앤에스티,36920,11-Dec,1999-12-21,2013-05-07,4,123.7,0.0,-32.46,-56.78,-18.89,-69.16,38.94,106.37,0.97,1.89
(주)지앤에스티,36920,12-Dec,1999-12-21,2013-05-07,4,,,,,,,,,,
(주)지에스홈쇼핑,28150,11-Dec,2000-01-20,2021-07-16,4,17.24,129.05,21.73,38.84,19.42,313.79,62.53,203.46,1.03,1.74
(주)지에스홈쇼핑,28150,12-Dec,2000-01-20,2021-07-16,4,11.19,-47.32,10.4,16.54,23.19,399.34,64.65,205.91,1.01,1.59
(주)지에스홈쇼핑,28150,13-Dec,2000-01-20,2021-07-16,4,2.38,14.47,11.61,16.65,23.66,454.5,66.47,222.57,0.94,1.43
(주)지에스홈쇼핑,28150,14-Dec,2000-01-20,2021-07-16,4,3.47,-6.29,10.54,13.78,21.85,206.3,67.79,224.07,0.88,1.31
(주)지에스홈쇼핑,28150,15-Dec,2000-01-20,2021-07-16,4,3.4,-31.21,6.98,8.78,20.81,158.0,74.0,234.27,0.89,1.25
(주)지에스홈쇼핑,28150,16-Dec,2000-01-20,2021-07-16,4,-2.2,34.43,9.64,11.19,21.34,185.15,71.76,224.35,0.85,1.16
(주)지에스홈쇼핑,28150,17-Dec,2000-01-20,2021-07-16,4,-1.05,-2.69,9.46,10.1,20.35,137.99,74.65,215.29,0.78,1.07
(주)지에스홈쇼핑,28150,18-Dec,2000-01-20,2021-07-16,4,1.67,30.22,12.13,12.46,22.81,156.53,78.18,247.25,0.78,1.03
(주)지에스홈쇼핑,28150,19-Dec,2000-01-20,2021-07-16,4,11.41,-18.23,8.92,9.81,21.34,128.16,79.28,237.93,0.87,1.1
(주)지에스홈쇼핑,28150,20-Dec,2000-01-20,2021-07-16,4,1.24,14.22,10.04,10.48,20.02,104.9,78.83,254.52,0.82,1.04
(주)지유온,111820,11-Dec,2010-06-18,2021-09-30,4,,,,,,,,,,
(주)지유온,111820,12-Dec,2010-06-18,2021-09-30,4,,,,,,,,,,
(주)지유온,111820,13-Dec,2010-06-18,2021-09-30,4,,,,,,,,,,
(주)지유온,111820,14-Dec,2010-06-18,2021-09-30,4,0.0,0.0,1.21,1.5,10.66,200.61,68.3,1314.39,0.85,1.24
(주)지유온,111820,15-Dec,2010-06-18,2021-09-30,4,-10.75,0.0,-0.95,-0.91,8.17,169.88,84.54,538.52,0.73,0.96
(주)지유온,111820,16-Dec,2010-06-18,2021-09-30,4,-2.52,0.0,0.69,0.44,8.76,260.77,90.74,933.02,0.57,0.65
(주)지유온,111820,17-Dec,2010-06-18,2021-09-30,4,-35.05,198.09,3.15,1.07,10.04,325.7,90.32,1017.42,0.31,0.34
(주)지유온,111820,18-Dec,2010-06-18,2021-09-30,4,-48.58,-6919.68,-417.49,-130.35,-36.47,-206.52,24.86,174.79,0.22,0.31
(주)지유온,111820,19-Dec,2010-06-18,2021-09-30,4,,,,,,,,,,
(주)지유온,111820,20-Dec,2010-06-18,2021-09-30,4,,,,,,,,,,
(주)지티앤티,53870,11-Dec,2001-12-13,2015-10-15,4,-33.84,0.0,-24.24,-25.78,-1.71,-17.2,42.11,68.62,0.55,1.11
(주)지티앤티,53870,12-Dec,2001-12-13,2015-10-15,4,34.27,0.0,-21.33,-33.6,-8.97,-65.79,26.22,49.97,0.65,1.95
(주)지티앤티,53870,13-Dec,2001-12-13,2015-10-15,4,-33.69,0.0,-19.65,-33.93,12.11,99.93,19.68,41.58,0.4,1.73
(주)지티앤티,53870,14-Dec,2001-12-13,2015-10-15,4,-28.93,0.0,-59.67,-144.58,14.65,43.31,15.07,43.73,0.37,2.05
(주)카이노스메드,220250,11-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,12-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,13-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,14-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,15-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,16-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,17-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,18-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카이노스메드,220250,19-Dec,2015-09-10,2020-06-08,4,,,,,,,,,,
(주)카카오,35720,11-Dec,1999-11-11,2017-07-10,4,20.22,-11.69,25.63,26.69,20.91,160.36,81.66,344.8,0.83,1.04
(주)카카오,35720,12-Dec,1999-11-11,2017-07-10,4,7.62,-29.68,16.9,15.7,14.71,89.48,84.97,453.9,0.77,0.93
(주)카카오,35720,13-Dec,1999-11-11,2017-07-10,4,17.09,-13.64,12.45,12.5,37.21,227.63,84.25,402.14,0.84,0.99
(주)카카오,35720,14-Dec,1999-11-11,2017-07-10,4,-6.03,127.86,30.03,10.03,11.49,161.57,88.99,350.92,0.29,0.33
(주)카카오,35720,15-Dec,1999-11-11,2017-07-10,4,86.86,-49.59,8.45,3.02,14.49,210.86,81.09,306.91,0.31,0.37
(주)카카오,35720,16-Dec,1999-11-11,2017-07-10,4,57.08,-23.78,4.47,1.93,10.89,235.15,67.52,150.98,0.34,0.47
(주)카카오엠,16170,11-Dec,2001-01-11,2018-09-18,4,,,,,,,,,,
(주)카카오엠,16170,12-Dec,2001-01-11,2018-09-18,4,,,,,,,,,,
(주)카카오엠,16170,13-Dec,2001-01-11,2018-09-18,4,0.0,0.0,13.51,21.74,33.75,693.19,67.63,226.62,1.07,1.57
(주)카카오엠,16170,14-Dec,2001-01-11,2018-09-18,4,27.99,33.51,14.17,25.37,35.36,847.56,67.73,251.24,1.2,1.77
(주)카카오엠,16170,15-Dec,2001-01-11,2018-09-18,4,10.63,10.1,14.06,22.82,31.73,981.1,67.8,241.8,1.07,1.58
(주)카카오엠,16170,16-Dec,2001-01-11,2018-09-18,4,26.01,24.93,13.79,23.63,31.77,392.44,66.63,232.33,1.1,1.64
(주)카카오엠,16170,17-Dec,2001-01-11,2018-09-18,4,28.78,9.42,11.66,21.68,30.31,430.89,64.92,233.46,1.16,1.77
(주)캐로스,260490,13-Dec,2016-12-23,2017-11-29,4,,,,,,,,,,
(주)캐로스,260490,14-Dec,2016-12-23,2017-11-29,4,,,,,,,,,,
(주)캐로스,260490,15-Dec,2016-12-23,2017-11-29,4,,,,,,,,,,
(주)캐로스,260490,16-Dec,2016-12-23,2017-11-29,4,,,,,,,,,,
(주)케미메디,205290,14-Dec,2017-01-13,2020-05-13,4,,,,,,,,,,
(주)케미메디,205290,15-Dec,2017-01-13,2020-05-13,4,,,,,,,,,,
(주)케미메디,205290,16-Dec,2017-01-13,2020-05-13,4,,,,,,,,,,
(주)케미메디,205290,17-Dec,2017-01-13,2020-05-13,4,,,,,,,,,,
(주)케미메디,205290,18-Dec,2017-01-13,2020-05-13,4,,,,,,,,,,
(주)케이엔씨글로벌,68150,11-Dec,2003-07-21,2017-03-07,4,,,,,,,,,,
(주)케이엔씨글로벌,68150,12-Dec,2003-07-21,2017-03-07,4,0.0,0.0,-11.43,-9.33,9.48,21.14,56.01,90.55,0.46,0.82
(주)케이엔씨글로벌,68150,13-Dec,2003-07-21,2017-03-07,4,102.41,0.0,-14.82,-24.18,8.07,34.49,54.7,198.39,0.9,1.63
(주)케이엔씨글로벌,68150,14-Dec,2003-07-21,2017-03-07,4,-40.01,0.0,-98.32,-107.71,-7.86,-43.15,36.09,54.07,0.49,1.1
(주)케이엔씨글로벌,68150,15-Dec,2003-07-21,2017-03-07,4,-17.79,0.0,-71.11,-58.68,0.15,1.34,52.29,100.08,0.37,0.83
(주)코너스톤네트웍스,33110,11-Dec,1997-08-18,2021-10-08,4,-32.51,0.0,-43.29,-31.51,-9.28,-29.86,52.95,179.47,0.42,0.74
(주)코너스톤네트웍스,33110,12-Dec,1997-08-18,2021-10-08,4,-16.28,0.0,-7.17,-4.19,6.89,21.53,65.82,323.13,0.38,0.64
(주)코너스톤네트웍스,33110,13-Dec,1997-08-18,2021-10-08,4,38.88,0.0,1.37,1.45,7.04,36.67,71.91,254.71,0.5,0.72
(주)코너스톤네트웍스,33110,14-Dec,1997-08-18,2021-10-08,4,-49.55,0.0,-82.01,-29.47,-12.89,-62.44,63.86,380.91,0.25,0.36
(주)코너스톤네트웍스,33110,15-Dec,1997-08-18,2021-10-08,4,-7.24,0.0,-101.23,-44.82,-19.19,-83.55,47.85,171.25,0.26,0.46
(주)코너스톤네트웍스,33110,16-Dec,1997-08-18,2021-10-08,4,288.37,0.0,-30.55,-30.25,0.2,6.12,36.31,85.01,0.5,1.29
(주)코너스톤네트웍스,33110,17-Dec,1997-08-18,2021-10-08,4,-88.67,0.0,-1354.12,-266.81,-104.51,-6834.54,49.21,167.69,0.05,0.13
(주)코너스톤네트웍스,33110,18-Dec,1997-08-18,2021-10-08,4,124.82,0.0,-77.64,-26.38,3.0,78.59,51.13,179.26,0.19,0.37
(주)코너스톤네트웍스,33110,19-Dec,1997-08-18,2021-10-08,4,52.83,0.0,-383.08,-162.33,-48.48,-565.07,45.91,95.58,0.2,0.42
(주)코너스톤네트웍스,33110,20-Dec,1997-08-18,2021-10-08,4,-61.32,0.0,-712.56,-199.01,-67.17,-7127.96,3.0,94.62,0.09,0.28
(주)코아에스앤아이,52350,11-Dec,2001-07-20,2012-04-17,4,,,,,,,,,,
(주)쿠첸,225650,15-Dec,2015-09-04,2019-09-16,4,,,,,,,,,,
(주)쿠첸,225650,16-Dec,2015-09-04,2019-09-16,4,,,,,,,,,,
(주)쿠첸,225650,17-Dec,2015-09-04,2019-09-16,4,,,,,,,,,,
(주)쿠첸,225650,18-Dec,2015-09-04,2019-09-16,4,,,,,,,,,,
(주)큐리어스,45050,11-Dec,2001-08-02,2012-11-27,4,,,,,,,,,,
(주)클루넷,67130,11-Dec,2002-06-17,2012-06-08,4,0.0,0.0,-72.35,-263.65,-33.69,-342.22,35.82,101.06,1.31,3.64
(주)태경피엔에스,235090,14-Dec,2016-03-16,2018-05-09,4,,,,,,,,,,
(주)태경피엔에스,235090,15-Dec,2016-03-16,2018-05-09,4,,,,,,,,,,
(주)태경피엔에스,235090,16-Dec,2016-03-16,2018-05-09,4,,,,,,,,,,
(주)태경피엔에스,235090,17-Dec,2016-03-16,2018-05-09,4,,,,,,,,,,
(주)태창파로스,39850,11-Dec,2000-07-11,2015-05-19,4,,,,,,,,,,
(주)태창파로스,39850,12-Dec,2000-07-11,2015-05-19,4,0.0,0.0,-44.45,-47.82,-6.37,-450.31,39.64,111.33,0.6,1.52
(주)태창파로스,39850,13-Dec,2000-07-11,2015-05-19,4,,,,,,,,,,
(주)태창파로스,39850,14-Dec,2000-07-11,2015-05-19,4,,,,,,,,,,
(주)터보테크,32420,11-Dec,1997-04-22,2015-01-27,4,-14.85,0.0,-34.77,-23.27,16.03,107.8,34.4,39.89,0.23,0.67
(주)터보테크,32420,12-Dec,1997-04-22,2015-01-27,4,62.22,0.0,-68.65,-50.78,0.33,4.18,40.46,41.71,0.29,0.75
(주)터보테크,32420,13-Dec,1997-04-22,2015-01-27,4,28.12,0.0,-102.35,-109.69,-16.75,-157.72,22.64,65.67,0.35,1.05
(주)테라리소스,53320,11-Dec,2002-01-04,2014-02-07,4,0.0,0.0,-57.38,-7.28,-2.1,-14.57,63.46,86.71,0.12,0.19
(주)테라리소스,53320,12-Dec,2002-01-04,2014-02-07,4,120.11,0.0,-62.61,-23.23,-14.84,-81.13,69.41,42.95,0.3,0.46
(주)테라텍,151750,11-Dec,2013-07-01,2016-02-23,4,,,,,,,,,,
(주)테라텍,151750,12-Dec,2013-07-01,2016-02-23,4,,,,,,,,,,
(주)테라텍,151750,13-Dec,2013-07-01,2016-02-23,4,,,,,,,,,,
(주)테라텍,151750,14-Dec,2013-07-01,2016-02-23,4,,,,,,,,,,
(주)트라이써클,34010,11-Dec,2000-04-27,2013-02-21,4,-8.4,0.0,-45.57,-64.8,0.17,3.17,40.65,39.24,0.54,1.49
(주)트레이스,52290,11-Dec,2001-05-31,2018-10-11,4,-2.76,0.0,-11.74,-11.77,5.7,23.55,46.68,116.53,0.43,1.0
(주)트레이스,52290,12-Dec,2001-05-31,2018-10-11,4,44.26,0.0,-18.11,-18.3,4.34,17.07,41.99,88.46,0.45,1.01
(주)트레이스,52290,13-Dec,2001-05-31,2018-10-11,4,78.86,0.0,-23.02,-43.35,-1.2,-4.7,34.26,89.54,0.72,1.88
(주)트레이스,52290,14-Dec,2001-05-31,2018-10-11,4,-42.51,0.0,-60.83,-74.35,-7.24,-28.48,33.58,79.67,0.41,1.22
(주)트레이스,52290,15-Dec,2001-05-31,2018-10-11,4,11.82,0.0,-38.74,-47.83,-5.89,-23.92,46.65,83.08,0.49,1.23
(주)트레이스,52290,16-Dec,2001-05-31,2018-10-11,4,-58.37,0.0,-44.77,-19.0,1.0,5.03,58.08,109.38,0.22,0.42
(주)트레이스,52290,17-Dec,2001-05-31,2018-10-11,4,-76.28,0.0,-1045.59,-133.08,-68.47,-316.54,46.47,55.82,0.07,0.13
(주)티브로드도봉강북방송,35210,11-Dec,1999-08-27,2012-11-01,4,-0.89,-1.42,13.37,23.08,16.63,38.86,54.39,85.5,0.87,1.71
(주)티브로드한빛방송,43890,11-Dec,2000-08-10,2012-11-01,4,5.98,34.84,19.58,26.44,37.02,109.59,79.34,310.94,1.04,1.33
(주)티씨엠생명과학,228180,13-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티씨엠생명과학,228180,14-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티씨엠생명과학,228180,15-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티씨엠생명과학,228180,16-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티씨엠생명과학,228180,17-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티씨엠생명과학,228180,18-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티씨엠생명과학,228180,19-Dec,2015-10-22,2020-08-07,4,,,,,,,,,,
(주)티에스엠텍,66350,11-Dec,2003-01-21,2015-05-20,4,,,,,,,,,,
(주)티에스엠텍,66350,12-Dec,2003-01-21,2015-05-20,4,,,,,,,,,,
(주)티에스엠텍,66350,13-Dec,2003-01-21,2015-05-20,4,,,,,,,,,,
(주)티에스엠텍,66350,14-Dec,2003-01-21,2015-05-20,4,,,,,,,,,,
(주)티에스트릴리온,284610,15-Dec,2017-12-22,2020-12-30,4,,,,,,,,,,
(주)티에스트릴리온,284610,16-Dec,2017-12-22,2020-12-30,4,,,,,,,,,,
(주)티에스트릴리온,284610,17-Dec,2017-12-22,2020-12-30,4,,,,,,,,,,
(주)티에스트릴리온,284610,18-Dec,2017-12-22,2020-12-30,4,0.0,0.0,3.49,25.98,17.31,30.36,34.84,133.48,2.59,7.44
(주)티에스트릴리온,284610,19-Dec,2017-12-22,2020-12-30,4,-4.94,24.39,4.57,29.02,30.15,52.55,37.99,114.21,2.32,6.35
(주)파인넥스,123260,11-Dec,2011-12-05,2020-04-10,4,2.23,-27.58,36.74,32.41,29.56,83.04,75.52,234.08,0.59,0.85
(주)파인넥스,123260,12-Dec,2011-12-05,2020-04-10,4,-59.18,0.0,-85.63,-21.42,-5.42,-12.74,62.55,138.12,0.18,0.26
(주)파인넥스,123260,13-Dec,2011-12-05,2020-04-10,4,69.96,0.0,-47.67,-23.36,-0.6,-1.37,51.72,116.58,0.3,0.53
(주)파인넥스,123260,14-Dec,2011-12-05,2020-04-10,4,-3.6,0.0,-56.15,-32.5,1.0,2.23,46.8,62.0,0.32,0.65
(주)파인넥스,123260,15-Dec,2011-12-05,2020-04-10,4,-38.24,0.0,-95.93,-39.79,-0.78,-1.7,50.02,77.89,0.24,0.5
(주)파인넥스,123260,16-Dec,2011-12-05,2020-04-10,4,-56.02,0.0,-346.77,-102.1,-40.69,-76.69,17.56,43.06,0.15,0.4
(주)파인넥스,123260,17-Dec,2011-12-05,2020-04-10,4,37.55,0.0,-73.13,-38.44,7.11,17.42,36.74,114.6,0.32,1.17
(주)파인넥스,123260,18-Dec,2011-12-05,2020-04-10,4,-39.35,0.0,-246.87,-82.45,-9.72,-26.8,3.66,37.84,0.22,0.98
(주)파티게임즈,194510,13-Dec,2014-11-21,2020-09-09,4,,,,,,,,,,
(주)파티게임즈,194510,14-Dec,2014-11-21,2020-09-09,4,0.0,0.0,3.74,2.96,15.11,1038.55,70.63,868.74,0.56,0.79
(주)파티게임즈,194510,15-Dec,2014-11-21,2020-09-09,4,-5.57,0.0,-61.0,-28.4,-3.41,-383.26,81.91,1689.35,0.36,0.47
(주)파티게임즈,194510,16-Dec,2014-11-21,2020-09-09,4,33.57,0.0,-69.01,-36.09,-14.35,-1472.24,73.2,219.08,0.41,0.53
(주)파티게임즈,194510,17-Dec,2014-11-21,2020-09-09,4,-2.9,0.0,-203.08,-91.87,-21.72,-20136.21,37.3,80.39,0.21,0.45
(주)파티게임즈,194510,18-Dec,2014-11-21,2020-09-09,4,38.39,0.0,35.51,25.38,25.68,559.96,35.43,78.63,0.21,0.57
(주)파티게임즈,194510,19-Dec,2014-11-21,2020-09-09,4,57.74,-91.72,-0.29,3.21,18.05,273.66,33.96,99.7,0.41,1.19
(주)팍스넷,38160,11-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,12-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,13-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,14-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,15-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,16-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,17-Dec,2016-08-01,2021-08-23,4,,,,,,,,,,
(주)팍스넷,38160,18-Dec,2016-08-01,2021-08-23,4,0.0,0.0,-11.02,-4.68,6.45,51.37,67.7,205.92,0.28,0.42
(주)팍스넷,38160,19-Dec,2016-08-01,2021-08-23,4,-40.28,0.0,-280.63,-108.24,-17.83,-209.51,16.75,90.31,0.15,0.38
(주)팍스넷,38160,20-Dec,2016-08-01,2021-08-23,4,-3.9,0.0,-252.63,0.0,-41.99,-239.45,0.0,38.49,0.18,0.0
(주)판타지오,187770,11-Dec,2013-12-12,2014-11-10,4,,,,,,,,,,
(주)판타지오,187770,12-Dec,2013-12-12,2014-11-10,4,,,,,,,,,,
(주)판타지오,187770,13-Dec,2013-12-12,2014-11-10,4,,,,,,,,,,
(주)평산,89480,11-Dec,2006-08-22,2012-04-13,4,-5.73,0.0,-41.64,0.0,-11.83,-17.99,0.0,26.02,0.54,0.0
(주)포스코케미칼,3670,11-Dec,2001-11-01,2019-05-29,4,57.21,60.99,7.69,32.21,53.78,271.56,66.79,264.1,2.73,4.14
(주)포스코케미칼,3670,12-Dec,2001-11-01,2019-05-29,4,9.01,-17.73,5.82,20.96,45.67,250.98,73.7,302.72,2.51,3.56
(주)포스코케미칼,3670,13-Dec,2001-11-01,2019-05-29,4,2.65,-22.25,4.36,14.03,36.52,221.58,71.76,257.05,2.27,3.13
(주)포스코케미칼,3670,14-Dec,2001-11-01,2019-05-29,4,3.09,23.7,5.35,15.31,35.84,195.29,71.34,253.31,2.03,2.84
(주)포스코케미칼,3670,15-Dec,2001-11-01,2019-05-29,4,-10.93,-52.39,2.63,6.68,28.55,145.46,75.01,291.51,1.7,2.32
(주)포스코케미칼,3670,16-Dec,2001-11-01,2019-05-29,4,-8.48,26.36,3.98,8.0,31.23,166.04,78.66,347.93,1.55,2.02
(주)포스코케미칼,3670,17-Dec,2001-11-01,2019-05-29,4,7.11,137.03,8.68,17.16,33.79,178.54,78.03,294.73,1.54,1.96
(주)포스코케미칼,3670,18-Dec,2001-11-01,2019-05-29,4,15.57,27.6,9.59,18.96,37.38,153.27,80.0,288.12,1.55,1.96
(주)포인트엔지니어링,176560,11-Dec,2017-08-14,2019-07-16,4,,,,,,,,,,
(주)포인트엔지니어링,176560,12-Dec,2017-08-14,2019-07-16,4,,,,,,,,,,
(주)포인트엔지니어링,176560,13-Dec,2017-08-14,2019-07-16,4,,,,,,,,,,
(주)포인트엔지니어링,176560,14-Dec,2017-08-14,2019-07-16,4,,,,,,,,,,
(주)포인트엔지니어링,176560,15-Dec,2017-08-14,2019-07-16,4,,,,,,,,,,
(주)포인트엔지니어링,176560,16-Dec,2017-08-14,2019-07-16,4,,,,,,,,,,
(주)포인트엔지니어링,176560,17-Dec,2017-08-14,2019-07-16,4,0.0,0.0,14.01,18.3,32.15,66.25,58.2,110.33,0.76,1.31
(주)포인트엔지니어링,176560,18-Dec,2017-08-14,2019-07-16,4,23.09,57.42,17.87,25.04,41.15,80.81,65.43,143.43,0.87,1.4
(주)폭스소프트,354230,18-Dec,2020-06-25,2021-09-01,4,,,,,,,,,,
(주)폭스소프트,354230,19-Dec,2020-06-25,2021-09-01,4,,,,,,,,,,
(주)폭스소프트,354230,20-Dec,2020-06-25,2021-09-01,4,,,,,,,,,,
(주)폴리플러스,65610,11-Dec,2002-12-06,2012-05-01,4,0.0,0.0,-167.94,-488.36,-160.53,-319.58,34.91,67.85,1.16,3.33
(주)퓨얼셀파워,139170,11-Dec,2013-07-01,2014-10-30,4,,,,,,,,,,
(주)퓨얼셀파워,139170,12-Dec,2013-07-01,2014-10-30,4,,,,,,,,,,
(주)퓨얼셀파워,139170,13-Dec,2013-07-01,2014-10-30,4,,,,,,,,,,
(주)퓨전,195440,15-Dec,2016-12-21,2021-06-10,4,,,,,,,,,,
(주)퓨전,195440,16-Dec,2016-12-21,2021-06-10,4,,,,,,,,,,
(주)퓨전,195440,17-Dec,2016-12-21,2021-06-10,4,,,,,,,,,,
(주)퓨전,195440,18-Dec,2016-12-21,2021-06-10,4,,,,,,,,,,
(주)퓨전,195440,19-Dec,2016-12-21,2021-06-10,4,0.0,0.0,-84.3,-31.86,-8.91,-194.27,55.76,109.77,0.29,0.53
(주)퓨전,195440,20-Dec,2016-12-21,2021-06-10,4,-14.55,0.0,-180.78,-141.23,-106.75,-1536.25,25.6,63.43,0.38,0.78
(주)프렉코,82220,11-Dec,2014-04-11,2015-09-25,4,,,,,,,,,,
(주)프렉코,82220,12-Dec,2014-04-11,2015-09-25,4,,,,,,,,,,
(주)프렉코,82220,13-Dec,2014-04-11,2015-09-25,4,,,,,,,,,,
(주)프렉코,82220,14-Dec,2014-04-11,2015-09-25,4,,,,,,,,,,
(주)프리젠,60910,11-Dec,2002-12-13,2017-02-24,4,,,,,,,,,,
(주)프리젠,60910,12-Dec,2002-12-13,2017-02-24,4,,,,,,,,,,
(주)프리젠,60910,13-Dec,2002-12-13,2017-02-24,4,,,,,,,,,,
(주)프리젠,60910,14-Dec,2002-12-13,2017-02-24,4,,,,,,,,,,
(주)프리젠,60910,15-Dec,2002-12-13,2017-02-24,4,,,,,,,,,,
(주)플렉스컴,65270,11-Dec,2002-10-23,2016-04-12,4,16.38,-36.52,4.24,13.63,31.08,105.48,41.51,127.09,1.39,3.23
(주)플렉스컴,65270,12-Dec,2002-10-23,2016-04-12,4,94.85,158.64,5.59,26.47,34.29,152.39,43.28,138.55,2.01,4.73
(주)플렉스컴,65270,13-Dec,2002-10-23,2016-04-12,4,50.77,-1.2,3.66,19.59,31.73,128.61,34.37,96.17,2.02,5.34
(주)플렉스컴,65270,14-Dec,2002-10-23,2016-04-12,4,-47.29,0.0,-16.94,-55.02,14.7,33.01,20.62,67.67,0.9,3.25
(주)플렉스컴,65270,15-Dec,2002-10-23,2016-04-12,4,15.38,0.0,-26.04,-310.04,6.06,12.89,-3.27,48.46,1.14,11.89
(주)피앤텔,54340,11-Dec,2002-01-10,2020-05-21,4,-46.08,0.0,-17.51,-13.12,10.61,27.87,82.59,366.68,0.73,0.89
(주)피앤텔,54340,12-Dec,2002-01-10,2020-05-21,4,-32.17,0.0,-36.15,-25.5,1.18,3.07,72.97,213.91,0.57,0.73
(주)피앤텔,54340,13-Dec,2002-01-10,2020-05-21,4,41.15,0.0,-31.03,-43.92,-1.24,-2.61,61.58,109.94,1.01,1.48
(주)피앤텔,54340,14-Dec,2002-01-10,2020-05-21,4,-54.77,0.0,-49.22,-48.85,-4.27,-8.67,74.13,150.32,0.69,1.05
(주)피앤텔,54340,15-Dec,2002-01-10,2020-05-21,4,-64.64,0.0,-46.27,-24.88,4.66,8.38,73.55,113.12,0.41,0.55
(주)피앤텔,54340,16-Dec,2002-01-10,2020-05-21,4,25.95,0.0,-30.96,-23.95,7.69,11.89,89.02,293.89,0.63,0.78
(주)피앤텔,54340,17-Dec,2002-01-10,2020-05-21,4,-37.94,0.0,-122.36,-76.84,-48.57,-72.07,75.53,112.34,0.53,0.63
(주)피앤텔,54340,18-Dec,2002-01-10,2020-05-21,4,-5.23,0.0,-120.93,-195.61,-38.76,-58.66,7.71,16.26,0.66,1.65
(주)피앤텔,54340,19-Dec,2002-01-10,2020-05-21,4,-7.43,0.0,29.69,109.32,45.82,106.4,28.31,46.67,0.65,3.85
(주)피엘에이,82390,11-Dec,2005-07-26,2016-07-26,4,26.54,0.0,11.04,0.0,64.01,87.77,57.78,68.24,0.87,0.0
(주)피엘에이,82390,12-Dec,2005-07-26,2016-07-26,4,-34.73,751.78,158.77,87.77,67.7,193.6,73.88,26.91,0.38,0.55
(주)피엘에이,82390,13-Dec,2005-07-26,2016-07-26,4,14.65,0.0,-28.98,-13.58,16.97,47.91,67.12,14.25,0.33,0.47
(주)피엘에이,82390,14-Dec,2005-07-26,2016-07-26,4,-65.9,0.0,-414.84,-86.5,-38.05,-73.69,60.13,16.13,0.13,0.21
(주)피엘에이,82390,15-Dec,2005-07-26,2016-07-26,4,-57.04,0.0,-971.68,-222.2,-75.31,-92.88,-1.66,19.2,0.08,0.23
(주)피엠디아카데미,144740,11-Dec,2013-07-01,2018-08-07,4,,,,,,,,,,
