,회사명,거래소코드,회계년도,총자본순이익률,매출액증가율,자기자본순이익률,매출액순이익률,유동비율,자기자본구성비율,총자본회전률,자기자본회전률,총자본투자효율,설비투자효율,순이익증가율,label
3803,(주)우리기술,32820,2011-12-01,1.89,16.58,6.87,6.57,96.86,50.04,0.29,0.59,12.85,25.01,-11.41,0.0
3804,(주)우리기술,32820,2012-12-01,-10.79,-14.43,-19.46,-43.88,113.01,46.39,0.25,0.51,-0.11,-0.21,0.0,0.0
3805,(주)우리기술,32820,2013-12-01,-10.09,-12.14,-18.03,-47.16,94.84,40.7,0.21,0.49,5.37,9.22,0.0,0.0
3806,(주)우리기술,32820,2014-12-01,-7.69,33.6,-16.22,-28.11,54.34,34.34,0.27,0.73,9.31,16.14,0.0,0.0
3807,(주)우리기술,32820,2015-12-01,-12.11,52.16,-32.74,-26.8,79.28,32.6,0.45,1.35,5.01,8.99,0.0,0.0
3808,(주)우리기술,32820,2016-12-01,6.12,-20.85,17.43,15.85,68.4,37.58,0.39,1.1,17.66,145.44,0.0,0.0
3809,(주)우리기술,32820,2017-12-01,3.9,-4.05,9.53,10.82,102.08,44.15,0.36,0.88,15.61,135.86,-34.52,0.0
3810,(주)우리기술,32820,2018-12-01,-9.43,-6.58,-23.23,-29.58,120.43,36.09,0.32,0.8,3.85,34.44,0.0,0.0
3811,(주)우리기술,32820,2019-12-01,-11.61,15.61,-33.29,-34.85,54.82,31.94,0.33,0.98,3.73,30.02,0.0,0.0
3812,(주)우리기술,32820,2020-12-01,-1.27,53.14,-2.92,-2.83,98.65,43.08,0.45,1.19,11.76,98.86,0.0,0.0
3813,(주)우리넷,115440,2011-12-01,5.71,19.81,7.53,4.98,197.57,72.78,1.15,1.51,4.87,620.73,108.63,0.0
3814,(주)우리넷,115440,2012-12-01,-1.67,18.12,-2.62,-1.83,327.64,56.53,0.91,1.43,4.68,724.56,22.25,0.0
3815,(주)우리넷,115440,2016-12-01,6.08,-12.53,34.02,4.12,124.3,17.87,1.47,8.25,19.36,60.6,-51.68,0.0
3816,(주)우리넷,115440,2017-12-01,17.74,19.05,40.43,11.86,236.99,53.95,1.5,3.41,20.8,169.39,26.2,0.0
3817,(주)우리넷,115440,2019-12-01,2.06,65.2,2.69,2.63,304.51,76.44,0.78,1.02,14.59,87.93,3.8,0.0
3818,(주)우리넷,115440,2020-12-01,-12.03,-28.93,-17.71,-22.28,390.79,59.88,0.54,0.8,1.49,9.14,0.0,0.0
3819,(주)우리로,46970,2013-12-01,2.09,-4.86,3.43,3.81,171.72,64.76,0.55,0.9,17.04,71.73,0.0,0.0
3820,(주)우리로,46970,2014-12-01,2.03,-15.29,3.23,3.5,154.76,61.04,0.58,0.92,16.24,48.22,0.0,0.0
3821,(주)우리로,46970,2015-12-01,3.05,250.32,6.69,3.85,111.12,44.77,0.79,1.77,19.33,93.31,0.0,0.0
3822,(주)우리로,46970,2016-12-01,0.16,-20.65,0.63,0.25,135.12,50.99,0.64,1.33,16.85,87.3,-89.99,0.0
3823,(주)우리로,46970,2017-12-01,-16.7,-2.76,-30.53,-25.87,100.62,53.06,0.65,1.24,0.87,4.34,0.0,0.0
3824,(주)우리로,46970,2018-12-01,-2.2,36.03,-3.53,-2.79,84.16,42.58,0.79,1.67,11.54,78.17,0.0,0.0
3825,(주)우리로,46970,2019-12-01,-13.15,106.55,-29.03,-8.91,75.06,33.69,1.48,3.86,1.89,12.55,0.0,0.0
3826,(주)우리로,46970,2020-12-01,-14.38,-3.87,-35.1,-8.93,74.33,29.87,1.61,5.03,4.36,28.34,0.0,0.0
3827,(주)우성아이비,194610,2017-12-01,-27.54,-11.01,-105.26,-58.3,158.26,22.8,0.47,1.81,-15.13,-163.51,0.0,1.0
3828,(주)우양,103840,2020-12-01,-2.58,12.85,-7.78,-4.88,43.54,67.93,0.53,1.6,21.48,109.42,18.92,0.0
3829,(주)우전,52270,2016-12-01,-77.74,-39.92,0.0,-124.71,20.08,-81.4,0.62,0.0,-81.53,-179.91,0.0,1.0
3830,(주)우정바이오,215380,2018-12-01,4.58,-17.88,9.63,5.22,161.96,47.56,0.88,1.84,37.32,69.19,0.0,0.0
3831,(주)우정바이오,215380,2019-12-01,6.03,35.91,11.66,7.09,159.45,55.27,0.85,1.64,37.42,83.64,0.0,0.0
3832,(주)우정바이오,215380,2020-12-01,1.53,15.65,2.42,2.48,364.39,67.9,0.61,0.97,20.51,67.71,0.0,0.0
3833,(주)우주일렉트로닉스,65680,2011-12-01,5.44,-12.46,7.13,6.49,265.62,76.44,0.84,1.1,30.15,93.47,-61.85,0.0
3834,(주)우주일렉트로닉스,65680,2012-12-01,4.42,20.28,5.75,4.59,248.88,77.42,0.96,1.25,29.44,79.38,-14.99,0.0
3835,(주)우주일렉트로닉스,65680,2013-12-01,6.67,17.22,8.56,6.18,266.85,78.35,1.08,1.38,44.26,127.72,57.9,0.0
3836,(주)우주일렉트로닉스,65680,2014-12-01,4.0,-18.16,5.17,4.8,260.02,76.61,0.83,1.08,34.86,111.03,-36.42,0.0
3837,(주)우주일렉트로닉스,65680,2015-12-01,5.67,1.03,7.49,6.99,246.09,75.04,0.81,1.07,34.09,105.27,47.1,0.0
3838,(주)우주일렉트로닉스,65680,2016-12-01,6.02,18.6,8.08,6.42,250.29,74.59,0.94,1.25,35.03,116.9,9.07,0.0
3839,(주)우주일렉트로닉스,65680,2017-12-01,4.48,-4.78,6.01,5.08,276.34,77.19,0.88,1.16,32.3,110.9,-23.47,0.0
3840,(주)우주일렉트로닉스,65680,2018-12-01,0.2,-10.11,0.37,0.25,278.86,77.57,0.8,1.03,25.33,80.54,-93.82,0.0
3841,(주)우주일렉트로닉스,65680,2019-12-01,4.87,2.36,6.37,6.17,242.81,75.38,0.79,1.03,28.87,103.79,1678.0,0.0
3842,(주)우주일렉트로닉스,65680,2020-12-01,5.02,2.7,6.64,6.58,247.09,75.39,0.76,1.01,29.8,91.69,9.21,0.0
3843,(주)원바이오젠,307280,2020-12-01,8.16,0.0,9.25,9.65,797.56,88.32,0.85,0.96,27.0,72.44,0.0,0.0
3844,(주)원익,32940,2011-12-01,1.49,3.64,3.81,2.62,60.2,32.96,0.57,1.52,10.39,254.28,-89.62,0.0
3845,(주)원익,32940,2012-12-01,-9.25,14.01,-19.69,-14.86,49.45,28.97,0.62,2.0,10.51,370.55,0.0,0.0
3846,(주)원익,32940,2013-12-01,4.81,-11.64,13.05,8.78,49.45,32.44,0.55,1.78,22.75,598.48,0.0,0.0
3847,(주)원익,32940,2014-12-01,0.3,-0.73,0.58,0.56,53.32,36.4,0.53,1.54,14.35,381.96,-94.97,0.0
3848,(주)원익,32940,2015-12-01,-1.12,4.73,-2.08,-2.21,41.27,33.85,0.51,1.45,11.59,73.59,0.0,0.0
3849,(주)원익,32940,2016-12-01,43.94,8.86,93.59,109.77,61.24,57.2,0.4,0.84,55.69,467.69,0.0,0.0
3850,(주)원익,32940,2017-12-01,7.02,3.77,11.84,21.98,35.63,55.12,0.32,0.57,17.09,148.65,-80.53,0.0
3851,(주)원익,32940,2018-12-01,-37.5,19.41,-73.27,-84.6,53.57,50.61,0.44,0.83,-51.75,-265.26,0.0,0.0
3852,(주)원익,32940,2019-12-01,23.47,12.57,42.78,40.74,67.56,58.57,0.58,1.04,35.93,225.47,0.0,0.0
3853,(주)원익,32940,2020-12-01,34.38,-3.2,54.76,90.69,56.78,66.14,0.38,0.6,43.05,437.95,117.14,0.0
3854,(주)원익머트리얼즈,104830,2012-12-01,36.14,22.28,44.08,23.96,372.12,82.0,1.51,1.84,51.9,367.26,26.81,0.0
3855,(주)원익머트리얼즈,104830,2013-12-01,10.57,18.1,12.67,14.68,414.61,85.61,0.72,0.84,23.19,74.43,-3.39,0.0
3856,(주)원익머트리얼즈,104830,2014-12-01,10.22,11.64,12.78,13.8,269.53,84.44,0.74,0.87,22.99,69.05,7.46,0.0
3857,(주)원익머트리얼즈,104830,2015-12-01,9.52,32.6,11.82,11.03,271.48,86.48,0.86,1.01,23.87,62.4,5.11,0.0
3858,(주)원익머트리얼즈,104830,2016-12-01,6.31,-9.05,7.56,8.95,198.68,84.26,0.71,0.83,18.67,55.01,-28.63,0.0
3859,(주)원익머트리얼즈,104830,2017-12-01,6.55,15.99,9.06,8.74,210.13,86.49,0.75,0.88,21.91,44.04,31.41,0.0
3860,(주)원익머트리얼즈,104830,2018-12-01,13.86,14.99,16.27,17.66,261.0,89.17,0.79,0.89,30.38,55.94,106.08,0.0
3861,(주)원익머트리얼즈,104830,2019-12-01,8.34,-5.41,9.55,12.73,190.8,85.7,0.66,0.75,22.77,42.87,-33.18,0.0
3862,(주)원익머트리얼즈,104830,2020-12-01,8.73,25.32,10.26,11.97,193.51,84.63,0.73,0.86,23.95,45.72,17.9,0.0
3863,(주)원익아이피에스,240810,2017-12-01,23.28,158.45,30.42,15.12,343.49,76.53,1.54,2.01,48.74,213.22,323.48,0.0
3864,(주)원익아이피에스,240810,2018-12-01,18.84,2.92,25.45,13.38,267.58,72.06,1.41,1.9,37.57,165.94,-8.92,0.0
3865,(주)원익아이피에스,240810,2019-12-01,6.07,3.07,9.16,6.4,169.08,63.01,0.95,1.43,19.61,78.02,-50.65,0.0
3866,(주)원익아이피에스,240810,2020-12-01,9.79,63.01,15.91,8.97,152.82,60.29,1.09,1.77,27.24,127.05,128.21,0.0
3867,(주)원익큐브,14190,2011-12-01,-45.38,9.76,-117.21,-35.44,106.8,25.43,1.28,3.31,-25.87,-229.08,-79.56,0.0
3868,(주)원익큐브,14190,2012-12-01,-15.54,-1.44,-48.69,-12.7,124.03,45.26,1.22,3.83,15.39,80.84,0.0,0.0
3869,(주)원익큐브,14190,2013-12-01,1.85,-11.12,3.21,1.21,174.66,62.34,1.53,2.46,5.46,35.38,0.0,0.0
3870,(주)원익큐브,14190,2014-12-01,-9.85,-6.66,-16.02,-5.41,164.08,60.69,1.82,3.0,0.44,2.3,0.0,0.0
3871,(주)원익큐브,14190,2015-12-01,1.64,6.48,2.67,0.89,187.51,62.96,1.83,2.95,7.41,38.19,0.0,0.0
3872,(주)원익큐브,14190,2016-12-01,1.83,17.59,3.18,0.95,168.75,59.7,1.91,3.13,10.77,59.92,32.29,0.0
3873,(주)원익큐브,14190,2017-12-01,1.17,15.63,2.25,0.66,139.36,50.25,1.78,3.28,9.9,74.26,-21.88,0.0
3874,(주)원익큐브,14190,2018-12-01,-2.43,-3.48,-4.87,-1.61,140.44,49.4,1.51,3.03,7.13,45.85,0.0,0.0
3875,(주)원익큐브,14190,2019-12-01,2.61,-12.05,4.94,1.88,185.69,56.4,1.38,2.62,11.4,56.57,0.0,0.0
3876,(주)원익큐브,14190,2020-12-01,2.28,-4.15,3.75,1.58,231.68,66.13,1.45,2.38,11.34,55.05,-19.78,0.0
3877,(주)원익큐엔씨,74600,2011-12-01,10.64,35.0,21.81,10.38,104.37,49.31,1.03,2.14,34.86,123.03,568.06,0.0
3878,(주)원익큐엔씨,74600,2012-12-01,3.04,-20.04,6.3,3.97,99.03,53.09,0.77,1.49,25.13,59.92,-66.78,0.0
3879,(주)원익큐엔씨,74600,2013-12-01,4.57,2.17,8.65,5.97,89.46,54.51,0.77,1.42,27.85,69.98,48.39,0.0
3880,(주)원익큐엔씨,74600,2014-12-01,5.45,-1.55,9.62,7.41,90.42,59.36,0.74,1.29,29.04,70.56,22.03,0.0
3881,(주)원익큐엔씨,74600,2015-12-01,9.48,16.08,15.98,11.34,127.55,65.12,0.84,1.34,33.41,90.09,88.16,0.0
3882,(주)원익큐엔씨,74600,2016-12-01,22.37,-0.88,34.61,31.83,158.83,71.15,0.7,1.03,45.75,162.88,184.52,0.0
3883,(주)원익큐엔씨,74600,2017-12-01,12.25,41.96,18.11,14.9,170.79,70.45,0.82,1.16,32.68,109.61,-33.65,0.0
3884,(주)원익큐엔씨,74600,2018-12-01,13.36,35.08,21.25,15.46,121.56,61.51,0.86,1.33,30.94,79.7,40.05,0.0
3885,(주)원익큐엔씨,74600,2019-12-01,0.73,-1.28,1.23,1.39,381.3,44.8,0.53,1.03,11.01,36.9,-93.57,0.0
3886,(주)원익큐엔씨,74600,2020-12-01,2.23,99.82,11.44,2.94,65.71,40.73,0.76,1.78,36.08,70.78,890.64,0.0
3887,(주)원익피앤이,217820,2016-12-01,6.16,-33.01,8.85,7.0,256.78,69.64,0.88,1.26,25.6,71.87,0.27,0.0
3888,(주)원익피앤이,217820,2017-12-01,2.08,-9.94,4.21,2.36,133.19,38.56,0.88,1.78,18.04,94.55,-79.46,0.0
3889,(주)원익피앤이,217820,2018-12-01,4.78,-50.71,12.64,6.36,135.01,37.18,0.75,1.99,18.96,75.71,-70.54,0.0
3890,(주)원익피앤이,217820,2019-12-01,4.77,28.45,14.5,6.62,149.65,29.99,0.72,2.19,17.12,92.31,33.58,0.0
3891,(주)원익피앤이,217820,2020-12-01,3.74,-54.72,10.41,5.7,139.67,42.62,0.66,1.83,19.05,84.88,-75.72,0.0
3892,(주)원익홀딩스,30530,2011-12-01,4.41,41.25,8.14,5.4,218.11,62.71,0.82,1.37,18.19,68.88,-30.13,0.0
3893,(주)원익홀딩스,30530,2012-12-01,3.68,2.45,3.01,5.12,250.22,70.17,0.72,1.08,20.23,70.17,-56.05,0.0
3894,(주)원익홀딩스,30530,2013-12-01,6.99,21.3,9.33,8.83,210.09,68.42,0.79,1.14,21.17,82.53,249.32,0.0
3895,(주)원익홀딩스,30530,2014-12-01,9.15,31.72,13.82,10.25,181.43,69.16,0.89,1.3,24.37,94.97,70.57,0.0
3896,(주)원익홀딩스,30530,2015-12-01,11.08,16.18,15.88,11.28,269.26,82.07,0.98,1.3,29.04,96.16,32.03,0.0
3897,(주)원익홀딩스,30530,2016-12-01,26.16,-54.45,37.89,67.47,163.73,83.71,0.39,0.47,9.86,78.14,209.57,0.0
3898,(주)원익홀딩스,30530,2017-12-01,8.38,63.44,11.42,16.73,97.19,76.85,0.5,0.63,14.71,98.9,-62.42,0.0
3899,(주)원익홀딩스,30530,2018-12-01,8.49,3.77,10.83,19.27,134.71,74.24,0.44,0.58,15.87,100.32,5.71,0.0
3900,(주)원익홀딩스,30530,2019-12-01,4.02,-9.88,4.42,10.87,86.23,76.61,0.37,0.49,13.27,74.45,-56.35,0.0
3901,(주)원익홀딩스,30530,2020-12-01,6.84,43.31,9.68,15.0,110.2,69.33,0.46,0.63,14.29,72.5,137.09,0.0
3902,(주)원일특강,12620,2011-12-01,5.31,33.78,11.91,3.27,145.43,43.39,1.62,3.64,15.19,67.89,7.39,0.0
3903,(주)원일특강,12620,2012-12-01,4.12,-4.08,9.03,2.86,155.87,47.75,1.44,3.16,13.87,62.37,-16.14,0.0
3904,(주)원일특강,12620,2013-12-01,3.74,-1.06,7.66,2.65,222.13,49.96,1.41,2.89,13.4,62.35,-8.35,0.0
3905,(주)원일특강,12620,2014-12-01,4.8,5.35,9.43,3.35,222.13,51.88,1.43,2.81,14.18,68.17,33.39,0.0
3906,(주)원일특강,12620,2015-12-01,2.8,0.74,5.22,1.97,177.05,55.4,1.42,2.65,12.24,55.52,-40.7,0.0
3907,(주)원일특강,12620,2016-12-01,3.16,-12.26,5.57,2.52,242.63,57.97,1.25,2.21,12.87,44.11,12.16,0.0
3908,(주)원일특강,12620,2017-12-01,3.97,13.35,7.22,3.07,204.11,52.47,1.29,2.35,12.07,41.62,38.15,0.0
3909,(주)원일특강,12620,2018-12-01,3.36,9.36,6.34,2.62,181.22,53.58,1.28,2.42,12.96,37.84,-6.66,0.0
3910,(주)원일특강,12620,2019-12-01,4.66,-0.02,8.77,3.88,166.93,52.68,1.2,2.26,13.39,37.37,48.0,0.0
3911,(주)원일특강,12620,2020-12-01,0.64,-4.19,1.23,0.59,167.88,51.34,1.08,2.07,9.17,29.17,-85.41,0.0
3912,(주)원풍,8370,2011-12-01,6.73,1.96,8.98,4.78,221.01,75.09,1.41,1.89,24.67,61.93,18.13,0.0
3913,(주)원풍,8370,2012-12-01,5.44,-2.1,7.18,4.08,238.69,76.64,1.33,1.76,23.65,63.71,-15.67,0.0
3914,(주)원풍,8370,2013-12-01,5.69,-14.41,7.33,5.06,309.45,80.49,1.12,1.43,22.87,68.23,7.42,0.0
3915,(주)원풍,8370,2014-12-01,4.87,-7.23,6.48,4.71,346.33,82.91,1.03,1.27,21.13,55.06,-6.94,0.0
3916,(주)원풍,8370,2015-12-01,7.2,-0.44,8.7,7.18,423.4,85.3,1.0,1.19,24.27,68.04,42.28,0.0
3917,(주)원풍,8370,2016-12-01,6.14,-9.12,7.24,6.98,412.06,86.49,0.88,1.02,23.9,53.78,-11.8,0.0
3918,(주)원풍,8370,2017-12-01,2.59,-5.01,3.02,3.13,537.17,88.57,0.83,0.95,19.97,44.37,-57.08,0.0
3919,(주)원풍,8370,2018-12-01,2.38,-4.17,2.73,2.96,592.9,88.74,0.81,0.91,18.93,44.32,-10.1,0.0
3920,(주)원풍,8370,2019-12-01,2.23,6.67,2.69,2.55,616.9,88.48,0.87,0.98,19.82,48.33,-2.93,0.0
3921,(주)원풍,8370,2020-12-01,4.32,1.03,4.89,4.92,619.59,88.18,0.88,0.99,23.37,68.66,82.29,0.0
3922,(주)월덱스,101160,2011-12-01,3.72,18.69,9.76,5.2,169.77,37.51,0.72,1.83,26.83,79.73,-10.5,0.0
3923,(주)월덱스,101160,2012-12-01,0.42,-18.88,1.38,0.81,98.5,34.42,0.52,1.45,18.42,49.94,-85.52,0.0
3924,(주)월덱스,101160,2013-12-01,-6.06,-7.92,-18.03,-12.29,66.83,31.37,0.49,1.49,13.37,32.15,0.0,0.0
3925,(주)월덱스,101160,2014-12-01,-3.71,-5.57,-11.22,-7.37,68.2,34.16,0.5,1.54,20.41,44.01,0.0,0.0
3926,(주)월덱스,101160,2015-12-01,-2.92,4.81,-8.34,-5.18,80.86,35.09,0.56,1.63,27.55,58.56,0.0,0.0
3927,(주)월덱스,101160,2016-12-01,0.43,2.72,1.23,0.71,78.45,40.37,0.61,1.6,31.83,74.97,0.0,0.0
3928,(주)월덱스,101160,2017-12-01,6.15,27.77,13.94,7.78,103.1,48.45,0.79,1.78,39.67,100.48,1206.99,0.0
3929,(주)월덱스,101160,2018-12-01,14.51,18.9,28.23,16.6,152.26,53.88,0.87,1.7,41.37,120.07,152.73,0.0
3930,(주)월덱스,101160,2019-12-01,13.8,11.27,24.22,16.54,207.12,59.79,0.83,1.46,40.29,115.65,10.9,0.0
3931,(주)월덱스,101160,2020-12-01,13.62,32.56,21.96,13.99,249.89,63.88,0.97,1.57,38.45,130.04,12.02,0.0
3932,(주)웨이브일렉트로닉스,95270,2011-12-01,-15.65,-44.1,-21.96,-19.92,258.77,70.06,0.79,1.13,0.49,1.79,0.0,0.0
3933,(주)웨이브일렉트로닉스,95270,2012-12-01,-2.57,-31.56,-3.52,-3.97,329.92,75.94,0.65,0.89,15.0,51.49,0.0,0.0
3934,(주)웨이브일렉트로닉스,95270,2013-12-01,-16.85,48.69,-22.76,-17.05,188.08,63.36,0.99,1.42,-0.79,-2.55,0.0,0.0
3935,(주)웨이브일렉트로닉스,95270,2014-12-01,-1.67,2.6,-1.72,-1.67,172.98,75.67,1.0,1.44,12.62,33.69,0.0,0.0
3936,(주)웨이브일렉트로닉스,95270,2015-12-01,-8.28,-24.1,-12.65,-13.39,91.6,54.14,0.62,0.98,0.29,0.71,0.0,0.0
3937,(주)웨이브일렉트로닉스,95270,2016-12-01,-3.99,46.22,-10.71,-6.61,74.42,44.15,0.6,1.25,4.5,12.7,0.0,0.0
3938,(주)웨이브일렉트로닉스,95270,2017-12-01,1.15,23.73,1.01,1.85,62.65,50.25,0.62,1.32,10.8,33.45,0.0,0.0
3939,(주)웨이브일렉트로닉스,95270,2018-12-01,-10.41,-13.11,-24.1,-19.62,78.34,46.74,0.53,1.1,6.2,22.39,0.0,0.0
3940,(주)웨이브일렉트로닉스,95270,2019-12-01,-47.39,-22.43,-152.52,-105.57,57.39,15.64,0.45,1.36,-27.71,-89.56,0.0,0.0
3941,(주)웨이브일렉트로닉스,95270,2020-12-01,-38.12,6.73,-196.84,-63.67,76.01,26.65,0.6,2.91,-8.26,-21.41,0.0,0.0
3942,(주)웰크론,65950,2011-12-01,2.66,53.57,-3.05,3.38,120.07,47.07,0.79,1.71,17.03,60.17,0.0,0.0
3943,(주)웰크론,65950,2012-12-01,5.56,63.68,0.36,5.11,124.0,46.67,1.09,2.32,16.58,73.49,0.0,0.0
3944,(주)웰크론,65950,2013-12-01,2.45,-12.8,-3.32,2.77,155.35,54.28,0.88,1.75,19.03,78.38,0.0,0.0
3945,(주)웰크론,65950,2014-12-01,-2.61,-4.02,-6.37,-2.93,131.91,54.86,0.89,1.64,12.95,45.82,0.0,0.0
3946,(주)웰크론,65950,2015-12-01,-0.56,6.6,0.69,-0.6,140.32,50.78,0.93,1.77,14.93,59.06,0.0,0.0
3947,(주)웰크론,65950,2016-12-01,-0.94,6.81,-1.36,-1.04,125.61,44.62,0.91,1.91,13.67,46.16,0.0,0.0
3948,(주)웰크론,65950,2017-12-01,-2.09,50.55,-3.57,-1.69,127.52,39.22,1.23,2.96,13.62,50.2,0.0,0.0
3949,(주)웰크론,65950,2018-12-01,1.94,4.26,10.1,1.64,114.17,40.47,1.18,2.97,19.87,90.09,0.0,0.0
3950,(주)웰크론,65950,2019-12-01,-7.72,-0.72,-9.08,-6.1,118.29,39.7,1.27,3.15,15.57,63.45,0.0,0.0
3951,(주)웰크론,65950,2020-12-01,3.67,-15.74,16.44,2.99,123.56,44.73,1.23,2.91,22.0,84.56,0.0,0.0
3952,(주)웰크론한텍,76080,2011-12-01,9.09,232.09,12.85,10.17,152.82,54.2,0.89,1.56,20.4,120.81,0.0,0.0
3953,(주)웰크론한텍,76080,2012-12-01,11.21,111.96,16.68,8.52,158.3,51.43,1.32,2.5,20.58,194.15,68.43,0.0
3954,(주)웰크론한텍,76080,2013-12-01,7.07,-20.32,13.05,7.76,260.47,65.07,0.91,1.57,21.44,191.98,-4.69,0.0
3955,(주)웰크론한텍,76080,2014-12-01,-3.96,-11.17,-9.85,-4.58,206.44,67.22,0.86,1.31,10.82,60.82,0.0,0.0
3956,(주)웰크론한텍,76080,2015-12-01,-1.46,4.17,-3.59,-1.66,199.26,58.66,0.88,1.4,11.74,75.02,0.0,0.0
3957,(주)웰크론한텍,76080,2016-12-01,-0.4,-1.89,-0.06,-0.53,176.78,49.94,0.75,1.4,10.64,44.42,0.0,0.0
3958,(주)웰크론한텍,76080,2017-12-01,-2.5,90.36,-1.53,-1.98,161.3,44.88,1.26,2.67,9.4,44.85,0.0,0.0
3959,(주)웰크론한텍,76080,2018-12-01,0.11,4.94,-1.59,0.09,132.28,44.43,1.21,2.71,14.66,136.2,0.0,0.0
3960,(주)웰크론한텍,76080,2019-12-01,-10.91,2.43,-2.99,-7.64,142.36,41.78,1.43,3.29,9.96,98.71,0.0,0.0
3961,(주)웰크론한텍,76080,2020-12-01,-0.04,-25.73,0.01,-0.03,134.22,43.93,1.35,3.15,16.53,153.4,0.0,0.0
3962,(주)웹스,196700,2016-12-01,3.04,-1.85,4.97,7.14,194.3,60.56,0.43,0.7,14.17,34.39,-27.38,0.0
3963,(주)웹스,196700,2017-12-01,-1.17,12.59,-1.96,-2.53,109.1,58.99,0.46,0.78,10.23,26.03,0.0,0.0
3964,(주)웹스,196700,2018-12-01,-0.04,-7.29,-0.06,-0.09,104.27,58.2,0.43,0.73,11.55,31.92,0.0,0.0
3965,(주)웹스,196700,2019-12-01,-0.33,0.16,-0.58,-0.79,119.01,56.64,0.42,0.73,12.19,30.35,0.0,0.0
3966,(주)웹스,196700,2020-12-01,-1.23,14.29,-2.21,-2.56,110.3,54.92,0.48,0.86,10.91,29.59,0.0,0.0
3967,(주)웹젠,69080,2011-12-01,3.48,48.12,5.28,9.19,207.17,67.9,0.38,0.56,29.85,2071.47,0.0,0.0
3968,(주)웹젠,69080,2012-12-01,1.51,-4.26,1.81,4.24,393.4,79.01,0.36,0.45,25.26,950.26,-59.49,0.0
3969,(주)웹젠,69080,2013-12-01,1.14,27.18,1.44,2.5,243.55,82.33,0.46,0.56,30.64,168.25,-19.24,0.0
3970,(주)웹젠,69080,2014-12-01,5.29,1.93,6.2,11.45,522.93,87.0,0.46,0.55,31.56,164.77,355.01,0.0
3971,(주)웹젠,69080,2015-12-01,27.5,229.68,35.66,24.87,253.43,72.34,1.11,1.42,39.61,352.62,624.69,0.0
3972,(주)웹젠,69080,2016-12-01,15.49,-9.18,20.59,20.4,392.43,79.44,0.76,1.0,32.95,302.5,-25.3,0.0
3973,(주)웹젠,69080,2017-12-01,9.59,-24.42,11.91,18.02,555.19,83.3,0.53,0.65,27.28,214.6,-33.02,0.0
3974,(주)웹젠,69080,2018-12-01,13.92,31.64,17.28,22.9,417.85,79.12,0.61,0.75,29.94,301.99,66.32,0.0
3975,(주)웹젠,69080,2019-12-01,10.4,-19.57,12.74,23.95,563.46,85.91,0.43,0.53,25.14,282.43,-15.37,0.0
3976,(주)웹젠,69080,2020-12-01,18.03,67.05,21.83,29.33,360.82,80.1,0.61,0.74,31.82,484.58,102.33,0.0
3977,(주)위너지스,26260,2017-12-01,-28.24,-60.86,-75.43,-107.05,184.84,57.22,0.26,0.76,-5.48,-248.62,0.0,1.0
3978,(주)위노바,39790,2016-12-01,-60.59,12.84,-78.71,-130.08,240.13,79.48,0.47,0.61,-48.3,-134.75,0.0,1.0
3979,(주)위니아,71460,2017-12-01,0.71,11.12,2.47,0.45,99.0,26.58,1.57,5.48,27.5,69.89,36.65,0.0
3980,(주)위니아,71460,2018-12-01,-3.82,12.61,-16.74,-2.4,90.14,21.28,1.59,6.36,24.69,61.45,0.0,0.0
3981,(주)위니아,71460,2019-12-01,2.71,34.65,5.92,1.47,90.57,25.36,1.84,7.77,27.15,78.27,0.0,0.0
3982,(주)위니아,71460,2020-12-01,6.11,16.67,15.03,3.47,89.25,21.78,1.76,7.49,31.13,94.5,164.79,0.0
3983,(주)위닉스,44340,2011-12-01,-5.39,-9.5,-9.74,-3.58,141.63,53.08,1.51,2.72,15.06,49.35,0.0,0.0
3984,(주)위닉스,44340,2012-12-01,4.6,11.03,8.13,2.61,162.64,60.41,1.77,3.12,28.85,83.42,0.0,0.0
3985,(주)위닉스,44340,2013-12-01,11.86,34.24,21.5,5.85,151.54,51.55,2.03,3.67,29.09,110.9,201.58,0.0
3986,(주)위닉스,44340,2014-12-01,2.71,2.08,5.75,2.22,121.18,44.89,1.22,2.59,14.87,60.3,-61.36,0.0
3987,(주)위닉스,44340,2015-12-01,-6.63,-24.96,-14.82,-8.66,115.09,44.49,0.77,1.71,9.42,33.82,0.0,0.0
3988,(주)위닉스,44340,2016-12-01,-6.28,7.92,-14.1,-6.51,88.49,44.62,0.96,2.16,16.89,55.56,0.0,0.0
3989,(주)위닉스,44340,2017-12-01,5.57,22.32,11.97,4.34,92.17,48.51,1.28,2.76,26.86,83.87,0.0,0.0
3990,(주)위닉스,44340,2018-12-01,8.96,26.78,17.46,5.71,124.23,53.83,1.57,3.06,31.95,107.18,66.76,0.0
3991,(주)위닉스,44340,2019-12-01,16.05,16.84,29.85,10.32,140.58,55.47,1.55,2.84,36.64,137.0,114.55,0.0
3992,(주)위닉스,44340,2020-12-01,13.66,-1.01,24.92,11.09,149.81,54.46,1.23,2.24,31.92,102.41,4.73,0.0
3993,(주)위다스,56810,2012-12-01,5.49,187.13,16.69,6.41,115.53,31.36,0.86,2.6,11.13,42.94,0.0,1.0
3994,(주)위메이드,112040,2011-12-01,7.23,6.39,8.8,22.51,944.63,92.02,0.32,0.36,22.78,272.56,14.38,0.0
