,회계년도,총자본순이익률_차이,총자본순이익률_비율,총자본순이익률_상위10개_차이,총자본순이익률_상위10개_변동성,총자본순이익률_산업평균_차이,총자본순이익률_산업평균_변동성,매출액증가율_차이,매출액증가율_비율,매출액증가율_상위10개_차이,매출액증가율_상위10개_변동성,매출액증가율_산업평균_차이,매출액증가율_산업평균_변동성,자기자본순이익률_차이,자기자본순이익률_비율,자기자본순이익률_상위10개_차이,자기자본순이익률_상위10개_변동성,자기자본순이익률_산업평균_차이,자기자본순이익률_산업평균_변동성,매출액순이익률_차이,매출액순이익률_비율,매출액순이익률_상위10개_차이,매출액순이익률_상위10개_변동성,매출액순이익률_산업평균_차이,매출액순이익률_산업평균_변동성,유동비율_차이,유동비율_비율,유동비율_상위10개_차이,유동비율_상위10개_변동성,유동비율_산업평균_차이,유동비율_산업평균_변동성,자기자본구성비율_차이,자기자본구성비율_비율,자기자본구성비율_상위10개_차이,자기자본구성비율_상위10개_변동성,자기자본구성비율_산업평균_차이,자기자본구성비율_산업평균_변동성,총자본회전률_차이,총자본회전률_비율,총자본회전률_상위10개_차이,총자본회전률_상위10개_변동성,총자본회전률_산업평균_차이,총자본회전률_산업평균_변동성,자기자본회전률_차이,자기자본회전률_비율,자기자본회전률_상위10개_차이,자기자본회전률_상위10개_변동성,자기자본회전률_산업평균_차이,자기자본회전률_산업평균_변동성,총자본투자효율_차이,총자본투자효율_비율,총자본투자효율_상위10개_차이,총자본투자효율_상위10개_변동성,총자본투자효율_산업평균_차이,총자본투자효율_산업평균_변동성,설비투자효율_차이,설비투자효율_비율,설비투자효율_상위10개_차이,설비투자효율_상위10개_변동성,설비투자효율_산업평균_차이,설비투자효율_산업평균_변동성,순이익증가율_차이,순이익증가율_비율,순이익증가율_상위10개_차이,순이익증가율_상위10개_변동성,순이익증가율_산업평균_차이,순이익증가율_산업평균_변동성,label
41,2019-12-01,-45.64,-21.74,-91.34,91.34,-44.7,44.7,-15.17,7.06,-780.64,780.64,-31.72,31.72,-96.8,-23.61,-163.35,163.35,-84.28,84.28,-80.94,-35.19,-207.75,207.75,-55.64,55.64,-63.85,-0.37,-15888.37,15888.37,-295.27,295.27,-13.43,-0.24,-55.84,55.84,-17.23,17.23,-0.38,-0.39,-2.68,2.68,-0.2,0.2,-0.6,-0.34,-9.43,9.43,-0.44,0.44,-51.9,-4.17,-147.45,147.64,-56.24,56.24,-395.36,-3.03,-11070.16,11070.16,-273.5,273.5,-389.74,-1.07,-3875.0,3875.0,-77.99,77.99,0.0
42,2020-12-01,14.37,-0.31,-85.7,85.7,-29.79,29.79,16.28,-0.94,-16356.06,16356.06,-139.74,139.74,22.71,-0.24,-168.38,168.38,-62.74,62.74,42.03,-0.53,-264.92,264.92,33.89,33.89,67.12,0.61,-3592.51,3592.51,-123.65,123.65,10.6,0.26,-44.78,44.78,-7.72,7.72,0.28,0.47,-2.39,2.39,0.13,0.13,0.73,0.62,-24.91,24.91,0.27,0.27,19.78,-0.48,-115.15,115.15,-35.54,35.54,154.7,-0.58,-121191.86,121191.86,64296.07,64296.07,57.77,-2.15,-27388.74,27388.74,-223.3,223.3,0.0
43,2012-12-01,-3.84,-0.19,-14.94,14.94,15.96,15.96,7.15,0.4,-150.77,150.77,16.53,16.53,-5.15,-0.21,-51.38,51.38,161.72,163.44,-4.03,-0.22,-53.29,53.29,34.4,34.4,74.15,0.17,-2178.32,2178.32,220.06,220.06,0.68,0.01,-15.08,15.08,23.19,23.19,0.04,0.04,-2.39,2.39,0.22,0.22,0.03,0.02,-12.66,12.66,-0.57,0.57,-1.73,-0.05,-45.6,45.6,15.21,15.21,3.47,0.02,-25017.92,25017.92,-198.76,198.76,1.91,-0.43,-943.99,943.99,-27.61,27.61,0.0
44,2013-12-01,-3.57,-0.22,-9.65,9.65,13.04,13.04,-21.44,-0.85,-845.57,845.57,-13.11,13.11,-4.56,-0.23,-34.85,34.85,18.91,18.91,-1.67,-0.12,-98.76,98.76,21.99,21.99,33.26,0.07,-2020.69,2020.69,259.98,259.98,0.59,0.01,-14.37,14.37,24.15,24.15,-0.13,-0.12,-2.5,2.5,0.06,0.06,-0.18,-0.13,-12.98,12.98,-0.8,0.8,-5.76,-0.18,-51.45,51.45,8.21,8.21,10.95,0.05,-9396.24,9396.24,-20.46,20.46,-5.81,2.28,-3913.85,3913.85,-72.1,72.1,0.0
45,2014-12-01,4.42,0.36,-15.73,15.73,17.75,17.75,23.88,6.33,-221.58,221.58,21.36,21.36,5.33,0.35,-38.93,38.93,26.62,26.62,3.03,0.24,-101.68,101.68,34.32,34.32,-1.58,-0.0,-210515.25,210515.25,-2297.08,2297.08,0.45,0.01,-13.87,13.87,23.27,23.27,0.09,0.09,-1.93,1.93,0.2,0.2,0.1,0.08,-9.93,9.93,-0.54,0.54,7.14,0.28,-53.73,53.73,15.84,15.84,13.17,0.06,-11102.64,11102.64,43.52,43.52,67.19,-8.04,-646058.96,646058.96,-7872.54,7872.54,0.0
46,2015-12-01,-1.18,-0.07,-34.61,34.61,15.55,15.55,-25.5,-0.92,-489.01,489.01,-8.58,8.58,-1.69,-0.08,-63.12,63.12,22.28,22.28,0.65,0.04,-137.0,137.0,24.62,24.62,49.35,0.09,-3616.34,3616.34,274.03,274.03,1.02,0.01,-13.89,13.89,22.99,22.99,-0.12,-0.11,-1.99,1.99,0.1,0.1,-0.15,-0.11,-9.21,9.21,-0.6,0.6,-3.65,-0.11,-53.72,53.72,11.92,11.92,2.12,0.01,-225187.64,225187.64,-2515.83,2515.83,-52.8,-0.9,-3100.9,3100.9,-49.79,49.79,0.0
47,2016-12-01,1.13,0.07,-25.85,25.85,17.54,17.54,15.59,7.25,-414.28,414.28,4.83,4.83,1.62,0.09,-55.88,55.88,24.11,24.11,1.17,0.07,-76.9,76.9,29.21,29.21,-16.26,-0.03,-3631.47,3631.47,250.31,250.31,-2.16,-0.03,-15.94,15.94,20.73,20.73,0.0,0.0,-1.83,1.83,0.12,0.12,0.01,0.01,-7.14,7.14,-0.51,0.51,2.56,0.09,-65.57,65.57,15.48,15.48,24.6,0.1,-11452.09,11452.09,425.57,425.57,20.68,3.43,-3784.97,3784.97,-31.75,31.75,0.0
48,2017-12-01,-3.43,-0.2,-63.66,63.66,14.07,14.07,0.64,0.04,-796.62,796.62,-1.46,1.46,-3.85,-0.19,-81.15,81.15,20.68,20.68,-4.15,-0.24,-544.3,544.3,21.25,21.25,-63.9,-0.11,-2876.8,2876.8,200.53,200.53,-1.99,-0.02,-18.12,18.12,18.54,18.54,0.05,0.05,-2.2,2.2,0.18,0.18,0.09,0.08,-7.55,7.55,-0.42,0.42,0.15,0.0,-88.79,88.79,15.5,15.5,-1.42,-0.01,-189642.73,189642.73,-1821.97,1821.97,-36.91,-1.38,-1487.75,1487.75,-43.48,43.48,0.0
49,2018-12-01,4.11,0.31,-18.53,18.53,18.15,18.15,-1.25,-0.07,-445.83,445.83,6.17,6.17,5.1,0.3,-36.79,36.79,27.47,27.47,4.61,0.35,-104.33,104.33,28.71,28.71,62.48,0.13,-5772.29,5772.29,235.61,235.61,2.33,0.03,-16.01,16.01,21.21,21.21,-0.04,-0.04,-2.01,2.01,0.16,0.16,-0.05,-0.04,-9.15,9.15,-0.42,0.42,-1.07,-0.03,-61.14,61.14,14.41,14.41,6.14,0.02,-54784.65,54784.65,-391.08,391.08,68.91,-6.76,-2319.08,2319.08,17.98,17.98,0.0
50,2019-12-01,-7.36,-0.42,-34.99,34.99,11.65,11.65,-23.91,-1.4,-770.1,770.1,-21.18,21.18,-9.27,-0.42,-58.06,58.06,21.01,21.01,-4.45,-0.25,-115.8,115.8,36.31,36.31,25.52,0.05,-15410.66,15410.66,182.44,182.44,-1.17,-0.01,-17.63,17.63,20.98,20.98,-0.22,-0.22,-2.51,2.51,-0.03,0.03,-0.28,-0.23,-9.66,9.66,-0.67,0.67,-4.51,-0.15,-85.8,85.8,11.06,11.06,-40.29,-0.15,-10580.35,10580.35,216.31,216.31,-88.84,-1.51,-3878.24,3878.24,-81.23,81.23,0.0
51,2020-12-01,-7.1,-0.7,-50.82,50.82,5.09,5.09,-12.36,1.82,-16374.16,16374.16,-157.84,157.84,-8.85,-0.7,-94.66,94.66,10.99,10.99,-8.21,-0.62,-223.21,223.21,75.6,75.6,32.56,0.06,-3149.36,3149.36,319.5,319.5,1.55,0.02,-15.62,15.62,21.44,21.44,-0.17,-0.22,-2.67,2.67,-0.15,0.15,-0.22,-0.23,-26.09,26.09,-0.91,0.91,-9.13,-0.35,-76.76,76.76,2.85,2.85,-73.1,-0.32,-120929.85,120929.85,64558.08,64558.08,-38.88,1.29,-27488.64,27488.64,-323.19,323.19,0.0
52,2012-12-01,-15.3,-6.99,-44.04,44.04,-13.14,13.14,-1.78,0.3,-183.63,183.63,-16.33,16.33,-31.5,-6.89,-98.22,98.22,116.6,116.6,-16.85,-7.99,-82.15,82.15,5.54,5.54,20.79,0.19,-2548.44,2548.44,-150.06,150.06,1.05,0.02,-46.66,46.66,-8.39,8.39,-0.15,-0.14,-2.63,2.63,-0.02,0.02,-0.33,-0.15,-12.24,12.24,-0.15,0.15,-18.66,-0.56,-62.47,62.47,-1.66,1.66,-742.05,-0.49,-24454.95,24454.95,364.21,364.21,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
53,2013-12-01,-19.46,1.48,-54.64,54.64,-31.95,31.95,-2.24,0.29,-859.23,859.23,-26.77,26.77,-59.6,2.21,-136.74,136.74,-82.97,82.97,-27.83,1.89,-153.78,153.78,-33.03,33.03,-75.82,-0.59,-2499.89,2499.89,-219.22,219.22,-23.6,-0.48,-70.14,70.14,-31.62,31.62,-0.12,-0.13,-2.73,2.73,-0.17,0.17,0.22,0.12,-12.16,12.16,0.02,0.02,-12.03,-0.82,-74.59,74.59,-14.93,14.93,-767.0,-0.99,-9611.22,9611.22,-235.44,235.44,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
54,2014-12-01,13.55,-0.42,-51.59,51.59,-18.11,18.11,-11.0,1.11,-270.12,270.12,-27.18,27.18,-3.76,0.04,-149.9,149.9,-84.35,84.35,12.78,-0.3,-146.94,146.94,-10.95,10.95,7.19,0.14,-210975.28,210976.12,-2758.31,2767.51,0.45,0.02,-69.64,69.64,-32.5,32.5,-0.13,-0.17,-2.38,2.38,-0.25,0.25,0.43,0.21,-8.78,8.78,0.61,0.61,5.95,2.23,-78.06,78.06,-8.49,8.49,11.78,2.02,-11319.01,11319.01,-172.85,172.85,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
55,2015-12-01,-7.89,0.41,-77.18,77.18,-27.02,27.02,-8.16,0.39,-520.21,520.21,-39.78,39.78,14.19,-0.16,-158.21,158.21,-72.81,72.81,-13.02,0.44,-195.94,195.94,-34.32,34.32,133.25,2.21,-4002.87,4002.87,-112.5,112.5,36.93,1.42,-33.75,33.75,3.13,3.13,-0.01,-0.02,-2.33,2.33,-0.24,0.24,-0.85,-0.34,-8.76,8.76,-0.15,0.15,-2.91,-0.34,-77.31,77.31,-11.67,11.67,398.52,20.19,-225007.61,225007.61,-2335.8,2335.8,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
56,2016-12-01,28.74,-1.07,-40.81,40.81,2.58,2.58,0.65,-0.02,-460.42,460.42,-41.31,41.31,78.75,-1.03,-73.84,73.84,6.15,6.15,45.27,-1.06,-91.74,91.74,14.37,14.37,42.55,0.22,-3959.19,3959.19,-77.41,77.41,13.52,0.21,-20.12,20.12,16.55,16.55,0.11,0.17,-2.06,2.06,-0.11,0.11,-0.55,-0.34,-7.24,7.24,-0.62,0.62,19.81,3.47,-71.91,71.91,9.14,9.14,1917.13,4.61,-9379.53,9379.53,2498.13,2498.13,0.0,0.0,-3811.68,3811.68,-58.46,58.46,0.0
57,2017-12-01,-45.64,-25.32,-110.0,110.21,-43.79,43.79,8.95,-0.32,-834.45,834.45,-39.29,39.29,-60.37,-22.78,-155.63,155.63,-53.8,53.8,-64.76,-26.33,-619.75,619.75,-54.2,54.2,102.64,0.43,-3037.98,3037.98,39.35,39.35,1.29,0.02,-19.02,19.02,17.64,17.64,-0.03,-0.04,-2.51,2.51,-0.13,0.13,-0.15,-0.14,-7.9,7.9,-0.77,0.77,-50.51,-1.98,-145.79,145.79,-41.5,41.5,-3876.63,-2.62,-193682.34,193682.34,-3087.04,5861.58,0.0,0.0,-1477.55,1477.55,-33.28,33.28,0.0
58,2018-12-01,29.81,-0.67,-50.69,50.69,-14.01,14.01,-12.74,0.66,-495.15,495.15,-43.15,43.15,25.42,-0.44,-90.95,90.95,-26.69,26.69,11.84,-0.19,-172.55,172.55,-39.51,39.51,-263.52,-0.78,-6259.47,6259.47,-251.57,251.57,-40.85,-0.58,-64.51,64.51,-27.29,27.29,-0.42,-0.59,-2.7,2.7,-0.53,0.53,-0.29,-0.31,-9.74,9.74,-1.01,1.01,24.26,-0.97,-92.81,92.81,-17.26,17.26,3111.2,-1.0,-55053.0,55053.0,-659.43,659.43,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
59,2019-12-01,-45.64,4.78,-110.0,110.21,-58.8,62.28,20.24,-0.63,-775.27,775.27,-26.35,26.35,-106.73,16.72,-225.87,226.92,-136.26,171.95,-198.36,5.45,-454.69,454.69,-302.58,302.58,-56.53,-0.75,-15979.89,15979.89,-386.79,386.79,-32.44,-0.63,-87.15,87.15,-49.29,49.29,-0.03,-0.1,-3.01,3.01,-0.53,0.53,-0.64,-0.82,-10.61,10.61,-1.62,1.62,-51.9,10.06,-147.45,147.64,-65.64,79.81,-428.98,20.19,-11237.39,11237.39,-440.73,440.73,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
60,2020-12-01,47.16,-1.1,-44.92,44.92,10.99,10.99,-33.9,2.84,-16396.42,16396.71,-180.1,184.55,113.45,-1.06,-63.27,63.27,42.38,42.38,208.79,-1.12,-188.79,188.79,96.24,110.02,393.68,5.4,-3357.47,3357.47,111.39,111.39,42.87,1.59,-27.16,27.16,9.9,9.9,-0.03,-0.12,-3.03,3.03,-0.51,0.51,0.0,0.0,-26.59,26.59,-1.64,1.64,51.25,-1.27,-67.38,67.38,12.23,12.23,585.07,-1.35,-120928.72,120928.72,64559.21,64559.21,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
61,2012-12-01,-25.89,2.09,-69.21,69.21,-38.31,38.31,-11.48,-2.37,-182.62,182.62,-15.32,15.32,-66.13,2.68,-162.11,162.11,52.71,52.71,-30.99,2.25,-112.15,112.15,-24.46,24.46,-60.35,-0.43,-2596.57,2596.57,-198.19,198.19,-22.97,-0.45,-67.34,67.34,-29.07,29.07,-0.04,-0.04,-2.66,2.66,-0.05,0.05,0.23,0.13,-12.04,12.04,0.05,0.05,-21.14,-1.37,-82.85,82.85,-22.04,22.04,-1168.98,-1.26,-25469.51,25469.51,-650.35,650.35,-259.06,-1.4,-1015.74,1015.74,-99.36,99.36,0.0
62,2013-12-01,10.43,-0.27,-49.92,49.92,-27.23,27.23,-25.04,3.77,-881.02,881.02,-48.56,48.56,32.88,-0.36,-108.14,108.14,-54.38,54.38,-86.14,1.93,-242.09,242.09,-121.34,121.34,74.36,0.92,-2397.84,2397.84,-117.17,117.17,19.62,0.69,-47.6,47.6,-9.08,9.08,-0.65,-0.75,-3.29,3.29,-0.73,0.73,-1.59,-0.78,-13.77,13.77,-1.59,1.59,-7.06,1.24,-90.0,90.0,-30.34,30.34,198.32,-0.82,-9660.46,9660.46,-284.68,284.68,74.3,-1.0,-3905.49,3905.49,-63.74,63.74,0.0
63,2014-12-01,10.23,-0.37,-50.19,50.19,-16.71,16.71,161.68,-5.1,-119.23,119.23,123.71,123.71,9.38,-0.16,-108.17,108.17,-42.62,42.62,86.05,-0.66,-161.99,161.99,-25.99,25.99,-21.86,-0.14,-210912.68,210912.68,-2694.51,2694.51,-8.56,-0.18,-56.11,56.11,-18.97,18.97,0.18,0.86,-2.63,2.63,-0.5,0.5,0.56,1.27,-10.26,10.26,-0.87,0.87,16.45,-1.29,-82.97,82.97,-13.4,13.4,59.1,-1.36,-11320.93,11320.93,-174.77,174.77,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
64,2015-12-01,-11.35,0.64,-79.24,79.24,-29.08,29.08,-116.96,-0.9,-478.12,478.12,2.31,2.31,-6.86,0.14,-137.53,137.53,-52.13,52.13,-9.99,0.22,-207.94,207.94,-46.33,46.33,216.65,1.63,-3846.47,3846.47,43.9,43.9,34.67,0.88,-22.48,22.48,14.4,14.4,0.14,0.36,-2.43,2.43,-0.34,0.34,-0.01,-0.01,-9.4,9.4,-0.79,0.79,-13.46,-3.63,-92.77,92.77,-27.13,27.13,-123.7,-7.88,-225420.6,225422.82,-2859.94,2859.94,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
65,2016-12-01,-16.72,0.58,-88.33,88.33,-44.94,44.94,-61.59,-4.72,-480.57,480.57,-61.46,61.46,-3.85,0.07,-135.76,135.76,-55.77,55.77,-8.16,0.15,-157.18,157.18,-51.07,51.07,-13.27,-0.04,-3858.61,3858.61,23.17,23.17,2.94,0.04,-19.43,19.43,17.24,17.24,0.2,0.38,-2.07,2.07,-0.12,0.12,-0.05,-0.05,-7.38,7.38,-0.76,0.76,-15.17,1.56,-122.35,122.35,-41.3,41.3,-3677.7,20.19,-15498.5,15498.5,-3087.04,3620.84,0.0,0.0,-3811.68,3811.68,-58.46,58.46,0.0
66,2017-12-01,32.08,-0.7,-90.63,90.63,-12.9,12.9,1.03,-0.02,-862.52,862.52,-67.36,67.36,29.27,-0.49,-127.91,127.91,-26.08,26.08,16.37,-0.26,-604.06,604.06,-38.51,38.51,-261.22,-0.78,-3301.26,3301.26,-223.93,223.93,-40.85,-0.58,-64.08,64.08,-27.42,27.42,-0.44,-0.6,-2.93,2.93,-0.55,0.55,-0.3,-0.32,-8.19,8.19,-1.06,1.06,24.95,-1.0,-120.77,120.77,-16.48,16.48,3111.2,-1.0,-189901.9,189901.9,-2081.14,2081.14,0.0,0.0,-1477.55,1477.55,-33.28,33.28,0.0
67,2018-12-01,1.79,-0.13,-47.82,47.82,-11.14,11.14,60.97,-1.28,-449.51,449.51,2.49,2.49,8.19,-0.27,-80.46,80.46,-16.2,16.2,-31.73,0.68,-200.43,200.43,-67.39,67.39,121.44,1.61,-6137.79,6137.79,-129.89,129.89,20.45,0.63,-43.85,43.85,-6.63,6.63,-0.14,-0.48,-2.84,2.84,-0.67,0.67,-0.36,-0.56,-10.1,10.1,-1.37,1.37,-3.96,-11.46,-96.01,96.01,-20.46,20.46,-1572.54,-14.57,-56622.5,56622.5,-2228.93,2228.93,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
68,2019-12-01,20.73,-1.75,-36.19,36.19,10.45,10.45,84.91,6.31,-664.96,664.96,83.96,83.96,21.81,-1.0,-70.65,70.65,8.42,8.42,117.86,-1.5,-89.59,89.59,62.52,62.52,233.2,1.19,-15568.48,15568.48,24.62,24.62,17.12,0.32,-27.18,27.18,11.43,11.43,0.08,0.53,-3.04,3.04,-0.56,0.56,-0.28,-0.82,-10.61,10.61,-1.62,1.62,30.61,-7.79,-85.55,85.55,11.31,11.31,1725.59,-1.1,-10652.32,10652.32,144.34,144.34,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
69,2020-12-01,-4.99,-0.56,-49.92,49.92,6.0,6.0,-71.76,-0.73,-16328.42,16328.42,-112.1,112.1,4.62,18.24,-93.78,93.78,11.87,11.87,-30.71,-0.78,-219.5,219.5,79.31,79.31,179.31,0.42,-3160.43,3160.43,308.43,308.43,9.24,0.13,-17.48,17.48,19.58,19.58,0.21,0.91,-2.82,2.82,-0.3,0.3,0.52,5.46,-26.3,26.3,-1.12,1.12,-10.54,-0.4,-77.92,77.92,1.69,1.69,-109.12,-0.71,-121037.84,121037.84,64450.09,64450.09,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
70,2016-12-01,0.0,0.0,-23.2,23.2,20.19,20.19,0.0,0.0,-424.38,424.38,-5.27,5.27,0.0,0.0,-46.19,46.19,33.8,33.8,0.0,0.0,-77.36,77.36,28.75,28.75,0.0,0.0,-4036.13,4036.13,-154.35,154.35,0.0,0.0,-32.34,32.34,4.33,4.33,0.0,0.0,-1.65,1.65,0.3,0.3,0.0,0.0,-6.52,6.52,0.1,0.1,0.0,0.0,-53.39,53.39,27.66,27.66,0.0,0.0,-11597.9,11597.9,279.76,279.76,0.0,0.0,-3811.67,3811.67,-58.45,58.45,0.0
71,2017-12-01,16.52,0.85,-41.06,41.06,26.43,36.67,-15.41,-2.02,-822.77,822.77,-27.61,27.61,20.89,0.69,-46.72,46.72,55.11,55.11,22.84,1.36,-517.77,517.77,47.78,47.78,150.28,0.94,-3067.28,3067.28,10.05,10.05,10.46,0.16,-22.07,22.07,14.59,14.59,-0.24,-0.21,-2.31,2.31,0.07,0.07,-0.51,-0.28,-7.54,7.54,-0.41,0.41,-9.9,-0.22,-86.66,86.66,17.63,17.63,8.69,0.08,-189778.43,189778.43,-1957.67,1957.67,117.06,11706.0,-1360.48,1360.48,83.79,83.79,0.0
72,2018-12-01,-27.92,-0.78,-27.96,27.96,8.72,8.72,7.07,-0.91,-463.66,463.66,-11.66,11.66,-40.56,-0.79,-48.02,48.02,16.24,16.24,-29.4,-0.74,-111.81,111.81,21.23,21.23,-41.99,-0.14,-6067.24,6067.24,-59.34,59.34,2.06,0.03,-20.23,20.23,16.99,16.99,-0.13,-0.14,-2.2,2.2,-0.04,0.04,-0.26,-0.2,-9.35,9.35,-0.62,0.62,-9.24,-0.27,-67.18,67.18,8.37,8.37,-44.1,-0.36,-54970.59,54970.59,-577.02,577.02,-191.32,-1.63,-2452.04,2452.04,-114.98,114.98,0.0
73,2019-12-01,-2.32,-0.29,-39.38,39.38,7.26,7.26,25.01,-32.72,-739.01,739.01,9.91,9.91,-2.42,-0.23,-62.44,62.44,16.63,16.63,-3.72,-0.36,-122.55,122.55,29.56,29.56,-133.49,-0.5,-15864.62,15864.62,-271.52,271.52,-12.72,-0.17,-33.4,33.4,5.21,5.21,0.09,0.12,-2.4,2.4,0.08,0.08,0.22,0.21,-9.36,9.36,-0.37,0.37,6.98,0.28,-80.35,80.35,16.51,16.51,9.51,0.12,-10716.49,10716.49,80.17,80.17,53.65,-0.72,-3868.7,3868.7,-71.7,71.7,0.0
74,2020-12-01,5.31,0.93,-42.8,42.8,13.11,13.11,-3.46,-0.14,-16334.17,16334.17,-117.85,117.85,9.81,1.19,-80.38,80.38,25.27,25.27,6.0,0.91,-215.75,215.75,83.06,83.06,12.12,0.09,-3623.76,3623.76,-154.9,154.9,-2.59,-0.04,-35.53,35.53,1.53,1.53,0.01,0.01,-2.38,2.38,0.14,0.14,0.15,0.12,-25.42,25.42,-0.24,0.24,7.04,0.22,-55.14,55.14,24.47,24.47,37.86,0.43,-120955.03,120955.03,64532.9,64532.9,156.61,-7.6,-27283.62,27283.62,-118.17,118.17,0.0
75,2012-12-01,0.0,0.0,-14.97,14.97,15.93,15.93,0.0,0.0,-141.76,141.76,25.54,25.54,0.0,0.0,-51.95,51.95,161.72,162.87,0.0,0.0,-42.08,42.08,45.61,45.61,0.0,0.0,-2468.26,2468.26,-69.88,69.88,0.0,0.0,-19.68,19.68,18.59,18.59,0.0,0.0,-2.89,2.89,-0.28,0.28,0.0,0.0,-13.3,13.3,-1.22,1.22,0.0,0.0,-54.73,54.73,6.08,6.08,0.0,0.0,-25165.18,25165.18,-346.02,346.02,0.0,0.0,-883.64,883.64,32.74,32.74,0.0
76,2013-12-01,-15.48,-0.97,-21.59,21.59,1.1,1.1,-8.15,-0.24,-823.27,823.27,9.19,9.19,-18.67,-0.97,-49.54,49.54,4.23,4.23,-24.56,-0.97,-110.44,110.44,10.31,10.31,-75.94,-0.36,-2419.83,2419.83,-139.16,139.16,-9.54,-0.13,-29.1,29.1,9.42,9.42,-0.01,-0.02,-2.88,2.88,-0.32,0.32,0.11,0.14,-13.34,13.34,-1.16,1.16,-6.01,-0.27,-60.83,60.83,-1.17,1.17,-11.61,-0.19,-9566.06,9566.06,-190.28,190.28,-153.99,-2.66,-4001.68,4001.68,-159.93,159.93,0.0
77,2014-12-01,10.84,14.47,-21.25,21.25,12.23,12.23,-8.41,-0.32,-231.57,231.57,11.37,11.37,16.73,18.24,-42.21,42.21,23.34,23.34,17.67,20.78,-98.72,98.72,37.28,37.28,-41.21,-0.31,-210954.02,210954.02,-2735.85,2735.85,-2.73,-0.04,-31.78,31.78,5.36,5.36,-0.01,-0.02,-2.41,2.41,-0.28,0.28,0.07,0.08,-10.32,10.32,-0.93,0.93,5.28,0.32,-64.97,64.97,4.6,4.6,-12.55,-0.25,-11298.18,11298.18,-152.02,152.02,876.91,-29.34,-643391.49,643391.49,-5205.07,5205.07,0.0
78,2015-12-01,47.16,9.06,-3.72,63.65,26.43,62.28,-79.36,-4.49,-552.86,552.86,-72.43,72.43,113.45,8.68,-7.86,86.29,161.72,171.69,208.79,20.78,-21.27,376.3,96.24,369.12,1.97,0.02,-4102.49,4102.49,-212.12,212.12,8.02,0.13,-24.8,24.8,12.08,12.08,-0.39,-0.64,-2.74,2.74,-0.65,0.65,-0.62,-0.66,-10.07,10.07,-1.46,1.46,-18.34,-0.84,-79.65,79.65,-14.01,14.01,-32.0,-0.83,-225417.3,225417.3,-2745.49,2745.49,-784.47,-0.63,-2107.56,2107.56,823.22,943.55,0.0
79,2016-12-01,-45.64,-1.0,-42.26,42.26,1.13,1.13,109.56,-1.78,-384.16,384.16,34.95,34.95,-106.73,-1.0,-75.74,75.74,4.25,4.25,-198.36,-1.0,-93.02,93.02,13.09,13.09,-23.07,-0.25,-4124.43,4124.43,-242.65,242.65,-2.44,-0.03,-27.13,27.13,9.54,9.54,0.1,0.45,-2.48,2.48,-0.53,0.53,0.13,0.41,-7.87,7.87,-1.25,1.25,3.26,0.97,-90.8,90.8,-9.75,9.75,6.31,0.98,-11700.04,11700.04,177.62,177.62,-784.47,-1.1,-3911.22,3911.22,-158.0,158.0,0.0
80,2017-12-01,-3.23,-8.5,-79.87,79.87,-2.14,2.14,-59.99,-1.25,-827.13,827.13,-31.97,31.97,-4.95,-6.6,-102.11,102.11,-0.28,0.42,-11.28,-9.56,-567.55,567.55,-2.0,2.0,26.46,0.37,-3279.4,3279.4,-202.07,202.07,-3.2,-0.05,-30.52,30.52,6.14,6.14,-0.04,-0.12,-2.94,2.94,-0.56,0.56,-0.03,-0.07,-8.41,8.41,-1.28,1.28,-3.55,-0.54,-117.72,117.72,-13.43,13.43,-6.8,-0.53,-189896.06,189896.06,-2075.3,2075.3,99.54,-1.0,-1477.55,1477.55,-33.28,33.28,0.0
81,2018-12-01,1.87,-0.66,-36.98,36.98,-0.3,0.3,16.47,-1.36,-458.62,458.62,-6.62,6.62,2.75,-0.65,-60.1,60.1,4.16,4.16,6.73,-0.67,-125.46,125.46,7.58,7.58,-49.43,-0.51,-6286.8,6286.8,-278.9,278.9,-3.48,-0.05,-34.22,34.22,3.0,3.0,0.01,0.04,-2.7,2.7,-0.53,0.53,0.03,0.07,-9.93,9.93,-1.2,1.2,4.77,1.55,-84.23,84.23,-8.68,8.68,10.16,1.71,-55033.96,55033.96,-640.39,640.39,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
